# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 200K of event 'cycles'
# Event count (approx.): 74972646679
#
# Overhead  Command     Shared Object         Symbol                                      
# ........  ..........  ....................  ............................................
#
     0.00%  :1363052    python3.10            [.] 0x000000000014f6ef
     0.00%  python3.10  [kernel.kallsyms]     [k] blkcg_maybe_throttle_current
     0.00%  :1363052    python3.10            [.] 0x000000000017a8dc
     0.00%  python3.10  python3.10            [.] 0x00000000001522f3
     0.00%  :1363184    python3.10            [.] 0x00000000001215dc
     0.00%  :1363145    python3.10            [.] 0x0000000000121616
     0.00%  :1363052    python3.10            [.] 0x00000000001d48e8
     0.00%  :1363052    python3.10            [.] 0x0000000000122913
     0.00%  :1363052    [kernel.kallsyms]     [k] rcu_sched_clock_irq
     0.00%  :1363052    python3.10            [.] 0x0000000000137bbf
     0.00%  :1363052    python3.10            [.] 0x0000000000198e60
     0.00%  python3.10  python3.10            [.] 0x0000000000127f54
     0.00%  python3.10  [kernel.kallsyms]     [k] hrtimer_active
     0.00%  python3.10  libc.so.6             [.] 0x00000000001a0970
     0.00%  python3.10  python3.10            [.] 0x000000000012e0c1
     0.00%  python3.10  [kernel.kallsyms]     [k] __intel_pmu_enable_all.constprop.0
     0.00%  :1363052    [kernel.kallsyms]     [k] ___perf_sw_event
     0.00%  :1363052    python3.10            [.] 0x0000000000122870
     0.00%  :1363052    [kernel.kallsyms]     [k] check_preempt_curr
     0.00%  python3.10  python3.10            [.] 0x0000000000175dd6
     0.00%  :1363052    [kernel.kallsyms]     [k] select_idle_cpu
     0.00%  python3.10  [kernel.kallsyms]     [k] do_syscall_64
     0.00%  :1363052    [kernel.kallsyms]     [k] __perf_event_task_sched_out
     0.00%  python3.10  python3.10            [.] 0x0000000000121734
     0.00%  :1363052    libc.so.6             [.] 0x0000000000028490
     0.00%  :1363052    python3.10            [.] 0x00000000001418ed
     0.00%  :1363145    python3.10            [.] 0x0000000000121679
     0.00%  :1363052    [kernel.kallsyms]     [k] x86_pmu_disable
     0.00%  python3.10  [kernel.kallsyms]     [k] account_kernel_stack.isra.0
     0.00%  :1363052    python3.10            [.] 0x000000000015b210
     0.00%  :1363052    python3.10            [.] 0x000000000017f872
     0.00%  python3.10  [kernel.kallsyms]     [k] task_h_load
     0.00%  :1363052    python3.10            [.] 0x0000000000294970
     0.00%  :1363052    python3.10            [.] 0x0000000000150830
     0.00%  :1363052    [kernel.kallsyms]     [k] perf_pmu_nop_txn
     0.00%  :1363052    python3.10            [.] 0x000000000011b3b2
     0.00%  :1363052    python3.10            [.] 0x000000000015b232
     0.00%  :1363052    python3.10            [.] 0x0000000000162ff0
     0.00%  :1363052    python3.10            [.] 0x0000000000206556
     0.00%  :1363052    [kernel.kallsyms]     [k] __mod_timer
     0.00%  :1363052    [kernel.kallsyms]     [k] lock_sock_nested
     0.00%  :1363052    python3.10            [.] 0x0000000000151eca
     0.00%  :1363052    [kernel.kallsyms]     [k] tick_program_event
     0.00%  :1363052    [kernel.kallsyms]     [k] update_cfs_group
     0.00%  :1363052    python3.10            [.] 0x0000000000162fa4
     0.00%  :1363052    [kernel.kallsyms]     [k] is_cpu_allowed
     0.00%  :1363052    python3.10            [.] 0x000000000012a047
     0.00%  :1363052    libc.so.6             [.] sem_open@GLIBC_2.2.5
     0.00%  :1363052    python3.10            [.] 0x0000000000294e99
     0.00%  python3.10  python3.10            [.] 0x000000000006ff90
     0.00%  python3.10  [kernel.kallsyms]     [k] tick_program_event
     0.00%  :1363052    python3.10            [.] 0x0000000000163001
     0.00%  :1363052    python3.10            [.] 0x00000000002773d5
     0.00%  python3.10  [kernel.kallsyms]     [k] intel_get_event_constraints
     0.00%  :1363052    libc.so.6             [.] 0x000000000019d981
     0.00%  python3.10  python3.10            [.] _PyObject_FastCallDictTstate
     0.00%  python3.10  [kernel.kallsyms]     [k] update_sg_wakeup_stats
     0.00%  python3.10  [kernel.kallsyms]     [k] restore_fpregs_from_fpstate
     0.00%  python3.10  python3.10            [.] 0x000000000017f87a
     0.00%  :1363052    python3.10            [.] 0x0000000000151f50
     0.00%  :1363052    python3.10            [.] 0x0000000000293e6b
     0.00%  python3.10  python3.10            [.] 0x0000000000175d3c
     0.00%  python3.10  [kernel.kallsyms]     [k] therm_throt_process
     0.00%  :1363052    [kernel.kallsyms]     [k] lapic_next_deadline
     0.00%  :1363052    [kernel.kallsyms]     [k] __get_user_8
     0.00%  :1363052    python3.10            [.] 0x0000000000280a60
     0.00%  :1363052    [kernel.kallsyms]     [k] error_entry
     0.00%  :1363052    libc.so.6             [.] 0x0000000000028670
     0.00%  :1363052    [kernel.kallsyms]     [k] xmit_one.constprop.0
     0.00%  :1363052    python3.10            [.] 0x000000000028e084
     0.00%  :1363052    [kernel.kallsyms]     [k] rcu_do_batch
     0.00%  :1363052    [kernel.kallsyms]     [k] timerqueue_add
     0.00%  :1363052    python3.10            [.] 0x000000000017958b
     0.00%  :1363052    [kernel.kallsyms]     [k] security_sock_rcv_skb
     0.00%  :1363052    [kernel.kallsyms]     [k] tcp_recvmsg_locked
     0.00%  :1363052    python3.10            [.] PyObject_Free
     0.00%  :1363052    [kernel.kallsyms]     [k] import_single_range
     0.00%  :1363052    [kernel.kallsyms]     [k] __hrtimer_init
     0.00%  :1363052    [kernel.kallsyms]     [k] wake_up_process
     0.00%  :1363052    [kernel.kallsyms]     [k] futex_wait
     0.00%  :1363052    python3.10            [.] 0x0000000000137b1b
     0.00%  :1363052    libc.so.6             [.] 0x000000000019d594
     0.00%  :1363145    python3.10            [.] 0x00000000001795fe
     0.00%  :1363052    python3.10            [.] _PyUnicodeWriter_PrepareInternal
     0.00%  :1363052    python3.10            [.] 0x000000000018c31b
     0.00%  python3.10  [kernel.kallsyms]     [k] mm_release
     0.00%  :1363052    [kernel.kallsyms]     [k] switch_fpu_return
     0.00%  :1363052    [kernel.kallsyms]     [k] __sysvec_apic_timer_interrupt
     0.00%  :1363052    python3.10            [.] 0x00000000001d4961
     0.00%  :1363052    libc.so.6             [.] unwind_stop
     0.00%  python3.10  python3.10            [.] 0x000000000028b8fa
     0.00%  :1363052    [kernel.kallsyms]     [k] plist_add
     0.00%  python3.10  python3.10            [.] 0x00000000001228b7
     0.00%  :1363052    python3.10            [.] 0x000000000023ebc4
     0.00%  :1363052    python3.10            [.] 0x0000000000244430
     0.00%  :1363052    [kernel.kallsyms]     [k] irq_work_tick
     0.00%  :1363052    python3.10            [.] 0x0000000000206589
     0.00%  :1363052    [kernel.kallsyms]     [k] __cgroup_bpf_run_filter_skb
     0.00%  :1363052    [kernel.kallsyms]     [k] __local_bh_enable_ip
     0.00%  python3.10  [kernel.kallsyms]     [k] dup_task_struct
     0.00%  :1363052    python3.10            [.] 0x0000000000137a64
     0.00%  :1363052    python3.10            [.] 0x000000000017c3fc
     0.00%  :1363052    python3.10            [.] PyUnicode_FromFormatV
     0.00%  python3.10  python3.10            [.] PyType_GenericAlloc
     0.00%  :1363052    python3.10            [.] 0x0000000000294250
     0.00%  :1363052    python3.10            [.] 0x00000000002cee15
     0.00%  :1363052    [kernel.kallsyms]     [k] tcp_rate_skb_sent
     0.00%  :1363052    python3.10            [.] 0x0000000000286905
     0.00%  python3.10  [kernel.kallsyms]     [k] task_tick_fair
     0.00%  :1363052    python3.10            [.] 0x0000000000206935
     0.00%  :1363052    python3.10            [.] 0x00000000002949de
     0.00%  :1363052    libc.so.6             [.] __GI___strncasecmp_l_sse2
     0.00%  python3.10  python3.10            [.] 0x000000000012d09a
     0.00%  :1363052    python3.10            [.] PyUnicode_Fill
     0.00%  :1363052    python3.10            [.] 0x0000000000277486
     0.00%  :1363052    libc.so.6             [.] 0x00000000001a097a
     0.00%  python3.10  python3.10            [.] 0x0000000000175d88
     0.00%  :1363052    python3.10            [.] 0x000000000006ed20
     0.00%  :1363052    python3.10            [.] 0x000000000015d6c2
     0.00%  :1363052    python3.10            [.] PyUnicode_FromFormat
     0.00%  python3.10  python3.10            [.] 0x000000000015ffce
     0.00%  :1363052    python3.10            [.] 0x0000000000295003
     0.00%  :1363052    libc.so.6             [.] pthread_rwlock_unlock@@GLIBC_2.34
     0.00%  :1363052    python3.10            [.] 0x000000000014123d
     0.00%  :1363052    [kernel.kallsyms]     [k] sched_slice
     0.00%  :1363052    python3.10            [.] 0x000000000013fcfd
     0.00%  :1363052    python3.10            [.] 0x000000000015fc80
     0.00%  :1363052    python3.10            [.] 0x000000000015d6a3
     0.00%  :1363052    libc.so.6             [.] _nss_files_getrpcbyname_r
     0.00%  python3.10  python3.10            [.] 0x000000000015ff92
     0.00%  :1363052    python3.10            [.] 0x000000000011b2f6
     0.00%  :1363052    python3.10            [.] 0x0000000000294e95
     0.00%  :1363052    [kernel.kallsyms]     [k] __rseq_handle_notify_resume
     0.00%  :1363052    python3.10            [.] 0x0000000000294720
     0.00%  :1363052    python3.10            [.] 0x000000000015d6ea
     0.00%  :1363052    [kernel.kallsyms]     [k] __virt_addr_valid
     0.00%  :1363052    python3.10            [.] 0x00000000001412ae
     0.00%  python3.10  python3.10            [.] 0x000000000012d7b5
     0.00%  :1363052    [kernel.kallsyms]     [k] __get_user_nocheck_4
     0.00%  :1363052    python3.10            [.] 0x00000000002949fb
     0.00%  :1363052    [kernel.kallsyms]     [k] enqueue_task
     0.00%  :1363052    python3.10            [.] PyObject_Format
     0.00%  :1363052    python3.10            [.] 0x0000000000295011
     0.00%  python3.10  python3.10            [.] 0x000000000015ff70
     0.00%  :1363052    python3.10            [.] 0x0000000000206576
     0.00%  :1363052    python3.10            [.] 0x0000000000143407
     0.00%  python3.10  [kernel.kallsyms]     [k] down_read
     0.00%  python3.10  [kernel.kallsyms]     [k] perf_try_init_event
     0.00%  :1363052    python3.10            [.] 0x000000000011b514
     0.00%  :1363052    python3.10            [.] 0x000000000015ffe6
     0.00%  :1363052    python3.10            [.] 0x0000000000151ef4
     0.00%  :1363052    [kernel.kallsyms]     [k] set_next_buddy
     0.00%  python3.10  [kernel.kallsyms]     [k] hrtimer_wakeup
     0.00%  :1363052    python3.10            [.] 0x000000000018c476
     0.00%  :1363052    libc.so.6             [.] 0x00000000001a0992
     0.00%  :1363052    libc.so.6             [.] malloc
     0.00%  :1363052    python3.10            [.] PyBytes_FromStringAndSize
     0.00%  python3.10  [kernel.kallsyms]     [k] sched_slice
     0.00%  :1363052    python3.10            [.] 0x00000000002f81e6
     0.00%  :1363052    [kernel.kallsyms]     [k] tcp_sendmsg_locked
     0.00%  python3.10  [kernel.kallsyms]     [k] gup_pgd_range
     0.00%  :1363052    [kernel.kallsyms]     [k] __check_object_size.part.0
     0.00%  :1363052    [kernel.kallsyms]     [k] __x64_sys_sendto
     0.00%  :1363052    libc.so.6             [.] pthread_rwlock_trywrlock@GLIBC_2.2.5
     0.00%  :1363052    [kernel.kallsyms]     [k] refill_stock
     0.00%  :1363052    [kernel.kallsyms]     [k] ip_finish_output2
     0.00%  :1363052    python3.10            [.] 0x000000000014354a
     0.00%  :1363052    libc.so.6             [.] 0x0000000000199cf1
     0.00%  :1363052    [kernel.kallsyms]     [k] __mod_memcg_lruvec_state
     0.00%  :1363052    python3.10            [.] 0x00000000002069d2
     0.00%  :1363052    [kernel.kallsyms]     [k] __hrtimer_next_event_base
     0.00%  python3.10  python3.10            [.] 0x000000000012d121
     0.00%  python3.10  python3.10            [.] 0x000000000017715a
     0.00%  :1363052    python3.10            [.] 0x000000000018c53f
     0.00%  :1363052    libc.so.6             [.] 0x00000000001a0970
     0.00%  :1363052    python3.10            [.] 0x0000000000163033
     0.00%  python3.10  python3.10            [.] 0x0000000000277459
     0.00%  python3.10  [kernel.kallsyms]     [k] perf_event__id_header_size
     0.00%  :1363052    python3.10            [.] 0x000000000029b3ca
     0.00%  python3.10  [kernel.kallsyms]     [k] find_busiest_group
     0.00%  :1363052    [kernel.kallsyms]     [k] _raw_spin_lock_bh
     0.00%  :1363052    [kernel.kallsyms]     [k] set_task_cpu
     0.00%  :1363052    [kernel.kallsyms]     [k] native_write_msr
     0.00%  python3.10  python3.10            [.] 0x0000000000152302
     0.00%  python3.10  [kernel.kallsyms]     [k] rseq_ip_fixup
     0.00%  python3.10  python3.10            [.] 0x0000000000175dfa
     0.00%  python3.10  python3.10            [.] 0x000000000012d0f8
     0.00%  python3.10  [kernel.kallsyms]     [k] acct_account_cputime
     0.00%  :1363052    [kernel.kallsyms]     [k] acct_account_cputime
     0.00%  :1363052    libc.so.6             [.] 0x00000000001a11ef
     0.00%  python3.10  [kernel.kallsyms]     [k] timerqueue_del
     0.00%  python3.10  python3.10            [.] 0x0000000000175df2
     0.00%  python3.10  python3.10            [.] PyObject_DelItem
     0.00%  :1363052    python3.10            [.] 0x000000000017c38a
     0.00%  :1363052    [kernel.kallsyms]     [k] native_read_msr
     0.00%  python3.10  python3.10            [.] 0x0000000000156650
     0.00%  :1363052    [kernel.kallsyms]     [k] ttwu_do_activate
     0.00%  :1363052    libc.so.6             [.] 0x000000000019d5c5
     0.00%  python3.10  [kernel.kallsyms]     [k] hrtimer_forward
     0.00%  python3.10  python3.10            [.] 0x0000000000175d37
     0.00%  :1363052    python3.10            [.] 0x0000000000179584
     0.00%  :1363052    [kernel.kallsyms]     [k] __copy_skb_header
     0.00%  :1363052    [kernel.kallsyms]     [k] irq_enter_rcu
     0.00%  python3.10  python3.10            [.] 0x0000000000175dc2
     0.00%  python3.10  python3.10            [.] 0x0000000000151d80
     0.00%  python3.10  [kernel.kallsyms]     [k] lockless_pages_from_mm
     0.00%  :1363052    [kvm]                 [k] pvclock_gtod_notify
     0.00%  python3.10  [kernel.kallsyms]     [k] irqentry_exit_to_user_mode
     0.00%  python3.10  [kernel.kallsyms]     [k] __slab_free
     0.00%  python3.10  [kernel.kallsyms]     [k] update_vsyscall
     0.00%  :1363052    python3.10            [.] 0x000000000020690f
     0.00%  python3.10  python3.10            [.] 0x000000000015232f
     0.00%  :1363052    [kernel.kallsyms]     [k] __ip_queue_xmit
     0.00%  python3.10  python3.10            [.] 0x000000000012161d
     0.00%  :1363052    [kernel.kallsyms]     [k] kmem_cache_free
     0.00%  python3.10  python3.10            [.] 0x0000000000173d7d
     0.00%  python3.10  python3.10            [.] 0x000000000015ffe6
     0.00%  :1363052    libc.so.6             [.] pthread_rwlock_wrlock@@GLIBC_2.34
     0.00%  :1363052    python3.10            [.] 0x00000000002cecd0
     0.00%  python3.10  [kernel.kallsyms]     [k] asm_sysvec_apic_timer_interrupt
     0.00%  python3.10  python3.10            [.] 0x000000000015ffeb
     0.00%  :1363052    python3.10            [.] 0x000000000027759e
     0.00%  python3.10  [kernel.kallsyms]     [k] rcu_segcblist_extract_done_cbs
     0.00%  :1363052    python3.10            [.] 0x000000000015e083
     0.00%  :1363052    python3.10            [.] 0x00000000001522fd
     0.00%  :1363052    [kernel.kallsyms]     [k] rseq_ip_fixup
     0.00%  python3.10  [kernel.kallsyms]     [k] plist_add
     0.00%  :1363052    [kernel.kallsyms]     [k] do_softirq
     0.00%  :1363052    python3.10            [.] PyObject_GetAttr
     0.00%  python3.10  python3.10            [.] 0x0000000000152269
     0.00%  :1363052    python3.10            [.] 0x00000000001d9432
     0.00%  python3.10  [kernel.kallsyms]     [k] lapic_next_deadline
     0.00%  python3.10  [kernel.kallsyms]     [k] select_idle_cpu
     0.00%  :1363052    python3.10            [.] 0x000000000018d155
