# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 172K of event 'cycles'
# Event count (approx.): 83401119984
#
# Overhead  Command     Shared Object                             Symbol                                      
# ........  ..........  ........................................  ............................................
#
     0.00%  python3.10  python3.10                                [.] 0x0000000000294f27
     0.00%  python3.10  python3.10                                [.] 0x00000000002b3a27
     0.00%  python3.10  python3.10                                [.] 0x0000000000206a20
     0.00%  python3.10  python3.10                                [.] 0x000000000015b234
     0.00%  python3.10  python3.10                                [.] 0x000000000015b1fd
     0.00%  python3.10  python3.10                                [.] 0x0000000000241490
     0.00%  python3.10  python3.10                                [.] 0x0000000000152004
     0.00%  python3.10  python3.10                                [.] 0x0000000000151dbc
     0.00%  python3.10  [kernel.kallsyms]                         [k] __get_user_nocheck_4
     0.00%  python3.10  python3.10                                [.] 0x000000000015e0b3
     0.00%  python3.10  python3.10                                [.] 0x0000000000293df9
     0.00%  python3.10  python3.10                                [.] 0x0000000000137bbb
     0.00%  python3.10  python3.10                                [.] 0x0000000000295003
     0.00%  python3.10  python3.10                                [.] 0x00000000002d9ee5
     0.00%  python3.10  [i915]                                    [k] signal_irq_work
     0.00%  python3.10  [kernel.kallsyms]                         [k] copy_signal
     0.00%  python3.10  [kernel.kallsyms]                         [k] perf_swevent_event
     0.00%  python3.10  libcrypto.so.3                            [.] 0x000000000017d734
     0.00%  python3.10  python3.10                                [.] 0x00000000001228ac
     0.00%  python3.10  python3.10                                [.] 0x0000000000137bcf
     0.00%  python3.10  python3.10                                [.] 0x000000000018c04e
     0.00%  python3.10  python3.10                                [.] 0x000000000018d0bc
     0.00%  python3.10  python3.10                                [.] 0x0000000000179e70
     0.00%  python3.10  python3.10                                [.] 0x00000000001339f3
     0.00%  python3.10  python3.10                                [.] 0x0000000000294f08
     0.00%  python3.10  libc.so.6                                 [.] 0x00000000001a0986
     0.00%  python3.10  python3.10                                [.] 0x000000000018c03d
     0.00%  python3.10  python3.10                                [.] 0x000000000029501e
     0.00%  python3.10  python3.10                                [.] 0x00000000002068e3
     0.00%  python3.10  python3.10                                [.] 0x00000000002773d5
     0.00%  python3.10  [kernel.kallsyms]                         [k] __memcg_kmem_charge_page
     0.00%  python3.10  [kernel.kallsyms]                         [k] cpus_share_cache
     0.00%  python3.10  python3.10                                [.] 0x000000000018c010
     0.00%  python3.10  python3.10                                [.] 0x000000000018d1b3
     0.00%  python3.10  [kernel.kallsyms]                         [k] cyc2ns_read_begin
     0.00%  python3.10  python3.10                                [.] _PyObject_GC_New
     0.00%  python3.10  python3.10                                [.] 0x000000000020690a
     0.00%  python3.10  python3.10                                [.] 0x0000000000122916
     0.00%  python3.10  python3.10                                [.] 0x0000000000137bc7
     0.00%  python3.10  python3.10                                [.] 0x00000000002773a8
     0.00%  python3.10  [kernel.kallsyms]                         [k] alloc_pages_vma
     0.00%  python3.10  [kernel.kallsyms]                         [k] get_mem_cgroup_from_mm
     0.00%  python3.10  [kernel.kallsyms]                         [k] task_clock_event_init
     0.00%  python3.10  libc.so.6                                 [.] 0x00000000001a09c0
     0.00%  python3.10  python3.10                                [.] PyNumber_Xor
     0.00%  python3.10  python3.10                                [.] 0x0000000000121e60
     0.00%  python3.10  python3.10                                [.] 0x0000000000128dec
     0.00%  python3.10  python3.10                                [.] 0x0000000000138950
     0.00%  python3.10  python3.10                                [.] 0x00000000001437de
     0.00%  python3.10  python3.10                                [.] 0x00000000001598c0
     0.00%  python3.10  python3.10                                [.] 0x000000000015bb43
     0.00%  python3.10  python3.10                                [.] 0x000000000015d888
     0.00%  python3.10  python3.10                                [.] 0x000000000015e0f7
     0.00%  python3.10  python3.10                                [.] 0x000000000015efd8
     0.00%  python3.10  python3.10                                [.] 0x000000000016ac6e
     0.00%  python3.10  python3.10                                [.] 0x0000000000188ed5
     0.00%  python3.10  python3.10                                [.] 0x00000000001893e8
     0.00%  python3.10  python3.10                                [.] 0x000000000018d5d8
     0.00%  python3.10  python3.10                                [.] 0x0000000000294986
     0.00%  python3.10  python3.10                                [.] 0x0000000000159652
     0.00%  python3.10  python3.10                                [.] 0x00000000001228cd
     0.00%  python3.10  [kernel.kallsyms]                         [k] __page_set_anon_rmap
     0.00%  python3.10  python3.10                                [.] PyArg_UnpackTuple
     0.00%  python3.10  python3.10                                [.] 0x0000000000129eab
     0.00%  python3.10  [kernel.kallsyms]                         [k] arch_local_save_flags
     0.00%  python3.10  [kernel.kallsyms]                         [k] cyc2ns_read_end
     0.00%  python3.10  [kernel.kallsyms]                         [k] dup_task_struct
     0.00%  python3.10  [kernel.kallsyms]                         [k] handle_mm_fault
     0.00%  python3.10  [kernel.kallsyms]                         [k] try_charge_memcg
     0.00%  python3.10  python3.10                                [.] 0x0000000000129c86
     0.00%  python3.10  python3.10                                [.] 0x000000000015c22e
     0.00%  python3.10  python3.10                                [.] 0x000000000015d26e
     0.00%  python3.10  python3.10                                [.] 0x000000000016bf00
     0.00%  python3.10  python3.10                                [.] 0x000000000018d0fb
     0.00%  python3.10  python3.10                                [.] 0x000000000012260c
     0.00%  python3.10  python3.10                                [.] 0x000000000012d11d
     0.00%  python3.10  python3.10                                [.] 0x0000000000137a6a
     0.00%  python3.10  python3.10                                [.] 0x000000000015efc7
     0.00%  python3.10  python3.10                                [.] 0x0000000000163ff2
     0.00%  python3.10  python3.10                                [.] 0x000000000018d0c3
     0.00%  python3.10  python3.10                                [.] 0x000000000018d22d
     0.00%  python3.10  python3.10                                [.] 0x000000000018d616
     0.00%  python3.10  python3.10                                [.] 0x000000000018d964
     0.00%  python3.10  python3.10                                [.] 0x00000000002773f5
     0.00%  python3.10  python3.10                                [.] 0x0000000000129e87
     0.00%  python3.10  python3.10                                [.] 0x0000000000188ef6
     0.00%  python3.10  python3.10                                [.] 0x0000000000293f6e
     0.00%  python3.10  libc.so.6                                 [.] 0x00000000001a0947
     0.00%  python3.10  python3.10                                [.] 0x000000000018d573
