# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 93K of event 'cycles'
# Event count (approx.): 47388689290
#
# Overhead  Command     Shared Object                             Symbol                                      
# ........  ..........  ........................................  ............................................
#
     0.00%  python3.10  python3.10            [.] 0x00000000002773e1
     0.00%  python3.10  python3.10            [.] 0x000000000012d52d
     0.00%  python3.10  python3.10            [.] 0x000000000017a880
     0.00%  python3.10  [kernel.kallsyms]     [k] __irqentry_text_end
     0.00%  python3.10  python3.10            [.] PyTuple_New
     0.00%  python3.10  python3.10            [.] 0x0000000000151da0
     0.00%  python3.10  python3.10            [.] 0x00000000001761fb
     0.00%  python3.10  python3.10            [.] 0x0000000000176554
     0.00%  python3.10  python3.10            [.] 0x000000000018bfd8
     0.00%  python3.10  python3.10            [.] 0x00000000001228a8
     0.00%  python3.10  python3.10            [.] 0x0000000000179570
     0.00%  python3.10  [kernel.kallsyms]     [k] obj_cgroup_charge_pages
     0.00%  python3.10  python3.10            [.] 0x0000000000137bbb
     0.00%  python3.10  python3.10            [.] 0x0000000000129e52
     0.00%  python3.10  python3.10            [.] 0x000000000012d78e
     0.00%  python3.10  python3.10            [.] 0x0000000000137a6e
     0.00%  python3.10  python3.10            [.] 0x00000000001228d1
     0.00%  python3.10  python3.10            [.] 0x0000000000137a99
     0.00%  python3.10  python3.10            [.] 0x000000000017961a
     0.00%  python3.10  libc.so.6             [.] 0x00000000001a0984
     0.00%  python3.10  python3.10            [.] 0x000000000015232f
     0.00%  python3.10  python3.10            [.] 0x000000000018c0a9
     0.00%  python3.10  python3.10            [.] 0x000000000018d060
     0.00%  python3.10  python3.10            [.] 0x000000000018d16d
     0.00%  python3.10  python3.10            [.] 0x000000000018d596
     0.00%  python3.10  python3.10            [.] 0x000000000018d0bf
     0.00%  python3.10  python3.10            [.] 0x000000000018c0e6
     0.00%  python3.10  python3.10            [.] 0x0000000000137bfb
     0.00%  python3.10  python3.10            [.] 0x000000000020bf48
     0.00%  python3.10  python3.10            [.] 0x000000000028e097
     0.00%  python3.10  python3.10            [.] 0x000000000029cdf9
     0.00%  python3.10  python3.10            [.] 0x00000000001598f9
     0.00%  python3.10  python3.10            [.] 0x0000000000189021
     0.00%  python3.10  python3.10            [.] 0x000000000018d5ef
     0.00%  python3.10  python3.10            [.] 0x000000000015e93c
     0.00%  python3.10  python3.10            [.] 0x000000000016653d
     0.00%  python3.10  python3.10            [.] 0x0000000000206753
     0.00%  python3.10  python3.10            [.] 0x0000000000206b87
     0.00%  python3.10  libc.so.6             [.] 0x00000000001a0b05
     0.00%  python3.10  libc.so.6             [.] 0x00000000001a1233
     0.00%  python3.10  [kernel.kallsyms]     [k] __split_vma
     0.00%  python3.10  python3.10            [.] 0x0000000000152269
     0.00%  python3.10  python3.10            [.] 0x0000000000137ad2
     0.00%  python3.10  libc.so.6             [.] 0x00000000001a0947
     0.00%  python3.10  python3.10            [.] 0x0000000000188efb
     0.00%  python3.10  python3.10            [.] 0x000000000018d165
     0.00%  python3.10  python3.10            [.] 0x00000000002868fa
     0.00%  python3.10  python3.10            [.] 0x000000000011ea06
     0.00%  python3.10  python3.10            [.] 0x00000000001641c0
     0.00%  python3.10  python3.10            [.] 0x000000000018c039
     0.00%  python3.10  python3.10            [.] 0x000000000018d656
     0.00%  python3.10  python3.10            [.] PyThread_release_lock
     0.00%  python3.10  python3.10            [.] 0x000000000018d4a9
     0.00%  python3.10  python3.10            [.] 0x0000000000293e15
     0.00%  python3.10  python3.10            [.] 0x000000000018c085
     0.00%  python3.10  python3.10            [.] 0x000000000017c3aa
     0.00%  python3.10  python3.10            [.] 0x000000000018c0f0
     0.00%  python3.10  python3.10            [.] 0x000000000018d17a
     0.00%  python3.10  python3.10            [.] 0x00000000001771d0
     0.00%  python3.10  python3.10            [.] 0x000000000029426d
     0.00%  python3.10  [kernel.kallsyms]     [k] __entry_text_start
     0.00%  python3.10  [kernel.kallsyms]     [k] __get_user_8
     0.00%  python3.10  [kernel.kallsyms]     [k] __vma_adjust
     0.00%  python3.10  [kernel.kallsyms]     [k] copy_user_enhanced_fast_string
     0.00%  python3.10  [kernel.kallsyms]     [k] perf_exclude_event
     0.00%  python3.10  [kernel.kallsyms]     [k] raw_spin_rq_unlock
     0.00%  python3.10  [kernel.kallsyms]     [k] rb_first
     0.00%  python3.10  libc.so.6             [.] _nss_dns_gethostbyaddr2_r
     0.00%  python3.10  libc.so.6             [.] 0x0000000000028370
     0.00%  python3.10  libc.so.6             [.] 0x00000000001a09cb
     0.00%  python3.10  python3.10            [.] 0x000000000011fef4
     0.00%  python3.10  python3.10            [.] 0x00000000001219ee
     0.00%  python3.10  python3.10            [.] 0x0000000000122841
     0.00%  python3.10  python3.10            [.] 0x0000000000128e27
     0.00%  python3.10  python3.10            [.] 0x0000000000137a64
     0.00%  python3.10  python3.10            [.] 0x0000000000137c02
     0.00%  python3.10  python3.10            [.] 0x000000000013fd16
     0.00%  python3.10  python3.10            [.] 0x000000000015b210
     0.00%  python3.10  python3.10            [.] 0x000000000015e0b3
     0.00%  python3.10  python3.10            [.] 0x000000000015f01d
     0.00%  python3.10  python3.10            [.] 0x0000000000163ff2
     0.00%  python3.10  python3.10            [.] 0x0000000000166597
     0.00%  python3.10  python3.10            [.] 0x0000000000167db2
     0.00%  python3.10  python3.10            [.] 0x00000000001732c8
     0.00%  python3.10  python3.10            [.] 0x000000000017c3d0
     0.00%  python3.10  python3.10            [.] 0x0000000000188d49
     0.00%  python3.10  python3.10            [.] 0x000000000018bf76
     0.00%  python3.10  python3.10            [.] 0x000000000018d06c
     0.00%  python3.10  python3.10            [.] 0x000000000018d5bd
     0.00%  python3.10  python3.10            [.] 0x00000000002774d7
     0.00%  python3.10  python3.10            [.] 0x000000000028b8fa
     0.00%  python3.10  python3.10            [.] 0x0000000000294fe1
     0.00%  python3.10  [kernel.kallsyms]     [k] entry_SYSCALL_64_safe_stack
     0.00%  python3.10  python3.10            [.] 0x0000000000121937
     0.00%  python3.10  python3.10            [.] 0x0000000000137a6b
     0.00%  python3.10  python3.10            [.] 0x000000000015b15c
     0.00%  python3.10  python3.10            [.] 0x000000000016a34d
     0.00%  python3.10  python3.10            [.] 0x00000000001732ca
     0.00%  python3.10  python3.10            [.] 0x00000000001736e5
     0.00%  python3.10  python3.10            [.] 0x000000000017959e
     0.00%  python3.10  python3.10            [.] 0x00000000001795d2
     0.00%  python3.10  python3.10            [.] 0x0000000000188d90
     0.00%  python3.10  python3.10            [.] 0x0000000000188e21
     0.00%  python3.10  python3.10            [.] 0x0000000000188e83
     0.00%  python3.10  python3.10            [.] 0x0000000000188ec0
     0.00%  python3.10  python3.10            [.] 0x0000000000188f04
     0.00%  python3.10  python3.10            [.] 0x000000000018928c
     0.00%  python3.10  python3.10            [.] 0x000000000018d0b9
     0.00%  python3.10  python3.10            [.] 0x000000000018d7dc
     0.00%  python3.10  python3.10            [.] 0x000000000020bf3d
     0.00%  python3.10  python3.10            [.] 0x000000000024380b
     0.00%  python3.10  python3.10            [.] 0x000000000029472a
     0.00%  python3.10  python3.10            [.] 0x000000000011ea1d
     0.00%  python3.10  python3.10            [.] 0x0000000000129ef0
     0.00%  python3.10  python3.10            [.] 0x000000000015e07c
     0.00%  python3.10  python3.10            [.] 0x00000000001732d2
     0.00%  python3.10  python3.10            [.] 0x0000000000188e29
     0.00%  python3.10  python3.10            [.] 0x0000000000188e7a
     0.00%  python3.10  python3.10            [.] 0x0000000000294f1a
     0.00%  python3.10  python3.10            [.] 0x000000000012d743
     0.00%  python3.10  python3.10            [.] 0x000000000016ac02
     0.00%  python3.10  python3.10            [.] 0x0000000000293d40
     0.00%  python3.10  [kernel.kallsyms]     [k] __put_user_4
     0.00%  python3.10  libc.so.6             [.] __strncpy_sse2_unaligned
     0.00%  python3.10  python3.10            [.] _PyLong_FromByteArray
     0.00%  python3.10  python3.10            [.] 0x0000000000129cd2
     0.00%  python3.10  python3.10            [.] 0x0000000000129dae
     0.00%  python3.10  python3.10            [.] 0x000000000015671f
     0.00%  python3.10  python3.10            [.] 0x000000000016659c
     0.00%  python3.10  [kernel.kallsyms]     [k] __mod_lruvec_state
     0.00%  python3.10  [kernel.kallsyms]     [k] __vmalloc_node_range
     0.00%  python3.10  [kernel.kallsyms]     [k] insert_vmap_area.constprop.0
     0.00%  python3.10  python3.10            [.] 0x000000000015b506
     0.00%  python3.10  python3.10            [.] 0x000000000015b53e
     0.00%  python3.10  python3.10            [.] 0x0000000000167689
     0.00%  python3.10  [kernel.kallsyms]     [k] charge_memcg
     0.00%  python3.10  [kernel.kallsyms]     [k] wp_page_copy
     0.00%  python3.10  python3.10            [.] 0x0000000000121db4
     0.00%  python3.10  python3.10            [.] 0x0000000000129c24
     0.00%  python3.10  python3.10            [.] 0x0000000000129e27
     0.00%  python3.10  python3.10            [.] 0x0000000000137b1b
     0.00%  python3.10  python3.10            [.] 0x000000000015e0f7
     0.00%  python3.10  python3.10            [.] 0x0000000000172ac9
     0.00%  python3.10  python3.10            [.] 0x000000000018929c
     0.00%  python3.10  python3.10            [.] 0x0000000000294f27
     0.00%  python3.10  python3.10            [.] 0x000000000018c02e
     0.00%  python3.10  python3.10            [.] 0x0000000000165f2c
     0.00%  python3.10  python3.10            [.] 0x0000000000188ffe
     0.00%  python3.10  python3.10            [.] 0x00000000001641f9
     0.00%  python3.10  [kernel.kallsyms]     [k] anon_vma_interval_tree_insert
     0.00%  python3.10  libc.so.6             [.] 0x00000000001a0995
     0.00%  python3.10  python3.10            [.] 0x000000000012d100
     0.00%  python3.10  python3.10            [.] 0x00000000001433cc
     0.00%  python3.10  python3.10            [.] 0x0000000000143642
     0.00%  python3.10  python3.10            [.] 0x000000000015d254
     0.00%  python3.10  [kernel.kallsyms]     [k] rcuwait_wake_up
     0.00%  python3.10  [kernel.kallsyms]     [k] free_swap_cache
     0.00%  python3.10  python3.10            [.] 0x00000000001c5160
     0.00%  python3.10  python3.10            [.] 0x000000000020beaa
     0.00%  python3.10  python3.10            [.] PyObject_RichCompare
     0.00%  python3.10  python3.10            [.] PyThread_free_lock
     0.00%  python3.10  python3.10            [.] 0x0000000000121960
     0.00%  python3.10  [kernel.kallsyms]     [k] radix_tree_iter_tag_clear
     0.00%  python3.10  [kernel.kallsyms]     [k] task_fork_fair
     0.00%  python3.10  python3.10            [.] 0x000000000015d352
     0.00%  python3.10  python3.10            [.] 0x00000000001665ca
     0.00%  python3.10  [kernel.kallsyms]     [k] syscall_exit_to_user_mode
     0.00%  python3.10  [kernel.kallsyms]     [k] css_set_move_task
     0.00%  python3.10  python3.10            [.] 0x000000000015af8e
     0.00%  python3.10  python3.10            [.] 0x000000000023541d
     0.00%  python3.10  python3.10            [.] 0x000000000015d357
     0.00%  python3.10  [kernel.kallsyms]     [k] pmd_val
     0.00%  python3.10  python3.10            [.] 0x00000000001435a8
     0.00%  python3.10  python3.10            [.] 0x0000000000163001
     0.00%  python3.10  python3.10            [.] 0x000000000012d478
     0.00%  python3.10  python3.10            [.] 0x0000000000150bcb
     0.00%  python3.10  python3.10            [.] 0x000000000020bf32
     0.00%  python3.10  python3.10            [.] 0x000000000020bf52
     0.00%  python3.10  [kernel.kallsyms]     [k] perf_event_sched_in
     0.00%  python3.10  python3.10            [.] 0x0000000000164e63
     0.00%  python3.10  python3.10            [.] _PyLong_FormatWriter
     0.00%  python3.10  python3.10            [.] 0x000000000017cf84
     0.00%  python3.10  python3.10            [.] 0x000000000016ab50
     0.00%  python3.10  python3.10            [.] 0x0000000000294254
     0.00%  python3.10  python3.10            [.] 0x000000000015230d
     0.00%  python3.10  python3.10            [.] 0x0000000000163f86
     0.00%  python3.10  [kernel.kallsyms]     [k] get_futex_key
     0.00%  python3.10  [kernel.kallsyms]     [k] copy_process
     0.00%  python3.10  [kernel.kallsyms]     [k] mutex_unlock
     0.00%  python3.10  python3.10            [.] 0x0000000000129d25
     0.00%  python3.10  python3.10            [.] 0x000000000017a866
     0.00%  python3.10  python3.10            [.] 0x0000000000137a66
     0.00%  python3.10  python3.10            [.] 0x0000000000128e30
     0.00%  python3.10  [kernel.kallsyms]     [k] perf_mux_hrtimer_handler
     0.00%  python3.10  [kernel.kallsyms]     [k] __intel_pmu_enable_all.constprop.0
     0.00%  :2603904    [kernel.kallsyms]     [k] native_write_msr
     0.00%  :2604127    python3.10            [.] 0x0000000000121737
     0.00%  python3.10  [kernel.kallsyms]     [k] intel_pmu_enable_all
     0.00%  :2603967    python3.10            [.] 0x00000000001215cb
     0.00%  python3.10  [kernel.kallsyms]     [k] x86_pmu_filter_match
     0.00%  :2603691    [kernel.kallsyms]     [k] native_write_msr
     0.00%  :2603856    python3.10            [.] 0x0000000000121679
     0.00%  :2604127    python3.10            [.] 0x0000000000121605
     0.00%  :2603904    python3.10            [.] 0x0000000000121596
     0.00%  :2604016    python3.10            [.] 0x0000000000121635
     0.00%  python3.10  python3.10            [.] 0x000000000028cc16
     0.00%  :2603743    python3.10            [.] 0x0000000000121676
     0.00%  :2603743    python3.10            [.] 0x0000000000121737
     0.00%  :2603815    python3.10            [.] 0x0000000000121623
     0.00%  :2603967    python3.10            [.] 0x00000000001215e9
     0.00%  :2603691    [kernel.kallsyms]     [k] x86_pmu_enable
     0.00%  :2603743    [kernel.kallsyms]     [k] native_write_msr
