# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 4K of event 'cycles'
# Event count (approx.): 602680337
#
# Overhead  Command     Shared Object                             Symbol                                        
# ........  ..........  ........................................  ..............................................
#
     0.00%  python3.10  [kernel.kallsyms]                         [k] ___perf_sw_event
     0.00%  python3.10  python3.10                                [.] 0x000000000017330b
     0.00%  python3.10  python3.10                                [.] _PyTime_AsMilliseconds
     0.00%  python3.10  [kernel.kallsyms]                         [k] ip_finish_output2
     0.00%  python3.10  python3.10                                [.] 0x0000000000188d07
     0.00%  python3.10  python3.10                                [.] 0x000000000015c5be
     0.00%  python3.10  python3.10                                [.] 0x000000000015b20c
     0.00%  python3.10  python3.10                                [.] 0x00000000001d48dd
     0.00%  python3.10  [kernel.kallsyms]                         [k] hrtick_update
     0.00%  python3.10  python3.10                                [.] 0x0000000000137bbf
     0.00%  python3.10  python3.10                                [.] 0x00000000001b640c
     0.00%  python3.10  libcrypto.so.3                            [.] EVP_MD_free
     0.00%  python3.10  [kernel.kallsyms]                         [k] update_cfs_group
     0.00%  python3.10  [kernel.kallsyms]                         [k] native_write_msr
     0.00%  python3.10  python3.10                                [.] 0x0000000000121653
     0.00%  python3.10  [kernel.kallsyms]                         [k] intel_pmu_enable_all
     0.00%  python3.10  [kernel.kallsyms]                         [k] rcu_segcblist_accelerate
     0.00%  python3.10  [kernel.kallsyms]                         [k] task_h_load
     0.00%  python3.10  libc.so.6                                 [.] 0x0000000000198ac4
     0.00%  python3.10  python3.10                                [.] 0x0000000000121590
     0.00%  python3.10  [kernel.kallsyms]                         [k] tcp_delack_timer_handler
     0.00%  python3.10  python3.10                                [.] 0x000000000017c3ac
     0.00%  python3.10  python3.10                                [.] 0x000000000018d7ed
     0.00%  python3.10  libcrypto.so.3                            [.] 0x000000000030740f
     0.00%  python3.10  [kernel.kallsyms]                         [k] scheduler_tick
     0.00%  python3.10  [kernel.kallsyms]                         [k] kmem_cache_alloc_node
     0.00%  python3.10  python3.10                                [.] 0x0000000000241480
     0.00%  python3.10  [kernel.kallsyms]                         [k] __tcp_transmit_skb
     0.00%  python3.10  [kernel.kallsyms]                         [k] run_timer_softirq
     0.00%  python3.10  [kernel.kallsyms]                         [k] file_free_rcu
     0.00%  python3.10  python3.10                                [.] 0x000000000017409d
     0.00%  python3.10  [kernel.kallsyms]                         [k] tcp_rcv_established
     0.00%  python3.10  [kernel.kallsyms]                         [k] x86_pmu_enable
     0.00%  python3.10  libcrypto.so.3                            [.] 0x00000000003074bd
     0.00%  python3.10  python3.10                                [.] 0x00000000001228b7
     0.00%  python3.10  python3.10                                [.] 0x000000000015efea
     0.00%  python3.10  [kernel.kallsyms]                         [k] try_to_wake_up
     0.00%  python3.10  python3.10                                [.] 0x000000000018d1fd
     0.00%  python3.10  python3.10                                [.] 0x000000000018d1c1
     0.00%  python3.10  [kernel.kallsyms]                         [k] __skb_datagram_iter
     0.00%  python3.10  libc.so.6                                 [.] 0x0000000000199c12
     0.00%  python3.10  python3.10                                [.] 0x000000000018d581
     0.00%  python3.10  python3.10                                [.] 0x0000000000206546
     0.00%  python3.10  python3.10                                [.] 0x0000000000206bcd
     0.00%  python3.10  [kernel.kallsyms]                         [k] perf_mux_hrtimer_handler
     0.00%  python3.10  libcrypto.so.3                            [.] 0x0000000000308088
     0.00%  python3.10  python3.10                                [.] 0x0000000000133a75
     0.00%  python3.10  python3.10                                [.] 0x0000000000293f88
     0.00%  python3.10  python3.10                                [.] 0x00000000002cfee1
     0.00%  python3.10  [kernel.kallsyms]                         [k] __cgroup_bpf_run_filter_skb
     0.00%  python3.10  [kernel.kallsyms]                         [k] read_tsc
     0.00%  python3.10  libc.so.6                                 [.] 0x00000000001a1238
     0.00%  python3.10  libcrypto.so.3                            [.] 0x0000000000303a80
     0.00%  python3.10  libcrypto.so.3                            [.] 0x0000000000308322
     0.00%  python3.10  python3.10                                [.] 0x0000000000152260
     0.00%  python3.10  python3.10                                [.] 0x0000000000179c02
     0.00%  python3.10  python3.10                                [.] 0x000000000018bf89
     0.00%  python3.10  [kernel.kallsyms]                         [k] perf_adjust_freq_unthr_context
     0.00%  python3.10  _hashlib.cpython-310-x86_64-linux-gnu.so  [.] 0x0000000000006e62
     0.00%  python3.10  python3.10                                [.] 0x0000000000128090
     0.00%  python3.10  python3.10                                [.] 0x000000000017c418
     0.00%  python3.10  python3.10                                [.] 0x000000000018bfad
     0.00%  python3.10  python3.10                                [.] 0x000000000020bea6
     0.00%  python3.10  python3.10                                [.] 0x000000000027742c
     0.00%  python3.10  python3.10                                [.] 0x0000000000293e7e
     0.00%  python3.10  [kernel.kallsyms]                         [k] generic_smp_call_function_single_interrupt
     0.00%  python3.10  [vdso]                                    [.] 0x00000000000006ea
     0.00%  python3.10  libc.so.6                                 [.] __vstrfmon_l_internal
     0.00%  python3.10  python3.10                                [.] 0x0000000000122832
     0.00%  python3.10  python3.10                                [.] 0x0000000000137b0e
     0.00%  python3.10  python3.10                                [.] 0x0000000000179584
     0.00%  python3.10  python3.10                                [.] 0x000000000017c6dc
     0.00%  python3.10  python3.10                                [.] 0x0000000000206970
     0.00%  python3.10  libc.so.6                                 [.] __GI___strncasecmp_l_sse2
     0.00%  python3.10  libc.so.6                                 [.] __res_context_send
     0.00%  python3.10  libc.so.6                                 [.] 0x0000000000199ce0
     0.00%  python3.10  libcrypto.so.3                            [.] 0x000000000030732c
     0.00%  python3.10  python3.10                                [.] 0x0000000000127f59
     0.00%  python3.10  python3.10                                [.] 0x000000000017f7b7
     0.00%  python3.10  [kernel.kallsyms]                         [k] restore_fpregs_from_fpstate
     0.00%  python3.10  libc.so.6                                 [.] 0x0000000000199f0e
     0.00%  python3.10  python3.10                                [.] 0x00000000001338a0
