# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 153K of event 'cycles'
# Event count (approx.): 81893266464
#
# Overhead  Command     Shared Object                             Symbol                                      
# ........  ..........  ........................................  ............................................
#
     0.00%  python3.10  python3.10                                [.] 0x0000000000137b3c
     0.00%  python3.10  python3.10                                [.] 0x00000000001338a8
     0.00%  python3.10  python3.10                                [.] 0x000000000018d113
     0.00%  python3.10  python3.10                                [.] 0x00000000001795e5
     0.00%  python3.10  python3.10                                [.] _PyUnicode_FromId
     0.00%  python3.10  python3.10                                [.] 0x0000000000137a6b
     0.00%  python3.10  python3.10                                [.] 0x000000000015e92f
     0.00%  python3.10  python3.10                                [.] 0x00000000001d4924
     0.00%  python3.10  python3.10                                [.] 0x000000000020bf3d
     0.00%  python3.10  python3.10                                [.] 0x000000000015b218
     0.00%  python3.10  python3.10                                [.] 0x000000000018c03d
     0.00%  python3.10  python3.10                                [.] 0x000000000015ef93
     0.00%  python3.10  python3.10                                [.] 0x00000000001228b7
     0.00%  python3.10  python3.10                                [.] 0x000000000018dc90
     0.00%  python3.10  python3.10                                [.] PyEval_RestoreThread
     0.00%  python3.10  [kernel.kallsyms]                         [k] _raw_spin_lock_irq
     0.00%  python3.10  [kernel.kallsyms]                         [k] copy_user_enhanced_fast_string
     0.00%  python3.10  libc.so.6                                 [.] 0x000000000019d328
     0.00%  python3.10  python3.10                                [.] 0x0000000000137abb
     0.00%  python3.10  python3.10                                [.] 0x00000000001732f3
     0.00%  python3.10  python3.10                                [.] 0x0000000000174293
     0.00%  python3.10  python3.10                                [.] 0x0000000000137b0e
     0.00%  python3.10  python3.10                                [.] 0x000000000018c010
     0.00%  python3.10  python3.10                                [.] 0x000000000015efaa
     0.00%  python3.10  python3.10                                [.] 0x000000000018d631
     0.00%  python3.10  python3.10                                [.] 0x000000000018d735
     0.00%  python3.10  python3.10                                [.] 0x00000000001598d3
     0.00%  python3.10  python3.10                                [.] 0x000000000018bfb6
     0.00%  python3.10  python3.10                                [.] 0x000000000018d700
     0.00%  python3.10  python3.10                                [.] 0x0000000000137ac9
     0.00%  python3.10  python3.10                                [.] 0x000000000015afbd
     0.00%  python3.10  python3.10                                [.] 0x000000000017a860
     0.00%  python3.10  python3.10                                [.] 0x000000000018d06d
     0.00%  python3.10  python3.10                                [.] 0x000000000018d0e8
     0.00%  python3.10  python3.10                                [.] 0x00000000001d4916
     0.00%  python3.10  python3.10                                [.] 0x0000000000188fd0
     0.00%  python3.10  [kernel.kallsyms]                         [k] rb_first
     0.00%  python3.10  [kernel.kallsyms]                         [k] vm_normal_page
     0.00%  python3.10  python3.10                                [.] PyCallable_Check
     0.00%  python3.10  python3.10                                [.] 0x000000000016a34d
     0.00%  python3.10  python3.10                                [.] 0x0000000000206753
     0.00%  python3.10  python3.10                                [.] 0x000000000018d740
     0.00%  python3.10  python3.10                                [.] 0x000000000018d0e4
     0.00%  python3.10  python3.10                                [.] 0x000000000018d08e
     0.00%  python3.10  python3.10                                [.] 0x000000000018d5c7
     0.00%  python3.10  python3.10                                [.] 0x0000000000188df0
     0.00%  python3.10  python3.10                                [.] 0x0000000000137ab1
     0.00%  python3.10  [kernel.kallsyms]                         [k] __bitmap_intersects
     0.00%  python3.10  python3.10                                [.] 0x000000000018d0eb
     0.00%  python3.10  [kernel.kallsyms]                         [k] kmalloc_slab
     0.00%  python3.10  python3.10                                [.] 0x000000000013854a
     0.00%  python3.10  python3.10                                [.] 0x00000000001742b5
     0.00%  python3.10  [kernel.kallsyms]                         [k] calc_timer_values
     0.00%  python3.10  [kernel.kallsyms]                         [k] perf_output_end
     0.00%  python3.10  python3.10                                [.] 0x0000000000129c60
     0.00%  python3.10  python3.10                                [.] 0x000000000015c5e1
     0.00%  python3.10  python3.10                                [.] 0x000000000015d120
     0.00%  python3.10  python3.10                                [.] 0x00000000001732ca
     0.00%  python3.10  python3.10                                [.] 0x0000000000188e88
     0.00%  python3.10  python3.10                                [.] 0x0000000000188e9f
     0.00%  python3.10  python3.10                                [.] 0x000000000018928c
     0.00%  python3.10  python3.10                                [.] 0x000000000018947b
     0.00%  python3.10  python3.10                                [.] 0x000000000018d146
     0.00%  python3.10  python3.10                                [.] 0x000000000018d519
     0.00%  python3.10  python3.10                                [.] 0x0000000000277459
     0.00%  python3.10  python3.10                                [.] 0x00000000002775ca
     0.00%  python3.10  python3.10                                [.] 0x0000000000293f6a
     0.00%  python3.10  python3.10                                [.] 0x0000000000294f14
     0.00%  python3.10  python3.10                                [.] 0x0000000000294fbc
     0.00%  python3.10  [kernel.kallsyms]                         [k] __kmalloc
     0.00%  python3.10  [kernel.kallsyms]                         [k] perf_group_attach
     0.00%  python3.10  [kernel.kallsyms]                         [k] sched_cgroup_fork
     0.00%  python3.10  python3.10                                [.] 0x0000000000122932
     0.00%  python3.10  python3.10                                [.] 0x0000000000133a47
     0.00%  python3.10  python3.10                                [.] 0x000000000015b564
     0.00%  python3.10  python3.10                                [.] 0x000000000016753e
     0.00%  python3.10  python3.10                                [.] 0x000000000017c3f8
