# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 82K of event 'cycles'
# Event count (approx.): 38837669601
#
# Overhead  Command     Shared Object                             Symbol                                        
# ........  ..........  ........................................  ..............................................
#
     0.00%  python3.10  python3.10                                [.] 0x0000000000164dc2
     0.00%  python3.10  python3.10                                [.] 0x00000000001d4951
     0.00%  python3.10  python3.10                                [.] 0x00000000002775d6
     0.00%  python3.10  [kernel.kallsyms]                         [k] idr_preload
     0.00%  python3.10  ld-linux-x86-64.so.2                      [.] _dl_check_all_versions
     0.00%  python3.10  [kernel.kallsyms]                         [k] plist_add
     0.00%  python3.10  [kernel.kallsyms]                         [k] delete_node
     0.00%  python3.10  libc.so.6                                 [.] 0x000000000019d328
     0.00%  python3.10  python3.10                                [.] 0x0000000000137b7b
     0.00%  python3.10  [kernel.kallsyms]                         [k] sched_cgroup_fork
     0.00%  python3.10  python3.10                                [.] _PyObject_GC_New
     0.00%  python3.10  python3.10                                [.] 0x000000000012809b
     0.00%  python3.10  python3.10                                [.] 0x0000000000152420
     0.00%  python3.10  python3.10                                [.] 0x000000000015af56
     0.00%  python3.10  python3.10                                [.] 0x0000000000188dae
     0.00%  python3.10  python3.10                                [.] 0x00000000001893e8
     0.00%  python3.10  python3.10                                [.] 0x00000000001d48fe
     0.00%  python3.10  python3.10                                [.] 0x0000000000206c77
     0.00%  python3.10  python3.10                                [.] 0x00000000002b69c0
     0.00%  python3.10  [kernel.kallsyms]                         [k] _find_next_bit
     0.00%  python3.10  python3.10                                [.] 0x0000000000129edc
     0.00%  python3.10  python3.10                                [.] 0x0000000000128da6
     0.00%  python3.10  python3.10                                [.] 0x0000000000294258
     0.00%  python3.10  python3.10                                [.] 0x000000000017f872
     0.00%  python3.10  python3.10                                [.] 0x0000000000176238
     0.00%  python3.10  python3.10                                [.] PyThread_allocate_lock
     0.00%  python3.10  python3.10                                [.] PyUnicode_New
     0.00%  python3.10  python3.10                                [.] 0x0000000000128e0e
     0.00%  python3.10  python3.10                                [.] 0x0000000000129cca
     0.00%  python3.10  python3.10                                [.] 0x0000000000293df4
     0.00%  python3.10  [kernel.kallsyms]                         [k] get_partial_node.part.0
     0.00%  python3.10  python3.10                                [.] 0x0000000000133a37
     0.00%  python3.10  python3.10                                [.] 0x000000000015c5b6
     0.00%  python3.10  python3.10                                [.] 0x0000000000167da0
     0.00%  python3.10  python3.10                                [.] 0x0000000000188d00
     0.00%  python3.10  python3.10                                [.] 0x0000000000188eea
     0.00%  python3.10  python3.10                                [.] 0x0000000000294e9e
     0.00%  python3.10  [kernel.kallsyms]                         [k] chacha_permute
     0.00%  python3.10  python3.10                                [.] 0x00000000001522e3
     0.00%  python3.10  python3.10                                [.] 0x0000000000188e31
     0.00%  python3.10  python3.10                                [.] 0x00000000002069da
     0.00%  python3.10  python3.10                                [.] _PyUnicode_FromId
     0.00%  python3.10  python3.10                                [.] 0x0000000000121660
     0.00%  python3.10  python3.10                                [.] 0x0000000000293d46
     0.00%  python3.10  python3.10                                [.] 0x0000000000294f9e
     0.00%  python3.10  [kernel.kallsyms]                         [k] pick_next_task
     0.00%  python3.10  python3.10                                [.] 0x000000000028b804
     0.00%  python3.10  python3.10                                [.] 0x000000000012d2a2
     0.00%  python3.10  python3.10                                [.] 0x0000000000164405
     0.00%  python3.10  python3.10                                [.] 0x0000000000295015
     0.00%  python3.10  [kernel.kallsyms]                         [k] perf_output_copy
     0.00%  python3.10  [kernel.kallsyms]                         [k] perf_pmu_nop_void
     0.00%  python3.10  [kernel.kallsyms]                         [k] ktime_get
     0.00%  python3.10  python3.10                                [.] 0x0000000000151e7d
     0.00%  python3.10  [kernel.kallsyms]                         [k] get_page_from_freelist
     0.00%  python3.10  python3.10                                [.] 0x000000000024148f
     0.00%  python3.10  python3.10                                [.] 0x000000000015afbd
     0.00%  python3.10  python3.10                                [.] 0x0000000000152369
     0.00%  python3.10  libc.so.6                                 [.] 0x00000000001a0961
     0.00%  python3.10  python3.10                                [.] 0x000000000011ea03
     0.00%  python3.10  python3.10                                [.] 0x000000000020679f
     0.00%  python3.10  python3.10                                [.] 0x000000000027742c
     0.00%  python3.10  python3.10                                [.] 0x00000000001d48d4
     0.00%  python3.10  python3.10                                [.] 0x00000000002069e0
     0.00%  python3.10  python3.10                                [.] 0x000000000029476a
     0.00%  python3.10  python3.10                                [.] 0x00000000002d9ed5
     0.00%  python3.10  python3.10                                [.] 0x000000000012287d
     0.00%  python3.10  python3.10                                [.] 0x000000000015b50a
     0.00%  python3.10  python3.10                                [.] 0x000000000015b234
     0.00%  python3.10  python3.10                                [.] 0x0000000000177098
     0.00%  python3.10  libc.so.6                                 [.] 0x00000000001a0965
     0.00%  python3.10  [kernel.kallsyms]                         [k] mem_cgroup_charge_statistics.constprop.0
     0.00%  python3.10  python3.10                                [.] 0x000000000013fd1f
     0.00%  python3.10  python3.10                                [.] 0x0000000000163024
