# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 79K of event 'cycles'
# Event count (approx.): 39665687302
#
# Overhead  Command     Shared Object                             Symbol                                      
# ........  ..........  ........................................  ............................................
#
     0.00%  python3.10  [kernel.kallsyms]     [k] __x64_sys_madvise
     0.00%  python3.10  python3.10            [.] PySequence_List
     0.00%  python3.10  [kernel.kallsyms]     [k] read_tsc
     0.00%  python3.10  [kernel.kallsyms]     [k] set_next_buddy
     0.00%  python3.10  [kernel.kallsyms]     [k] page_remove_rmap
     0.00%  python3.10  python3.10            [.] 0x000000000012161d
     0.00%  python3.10  python3.10            [.] 0x0000000000188e5e
     0.00%  python3.10  [kernel.kallsyms]     [k] perf_adjust_freq_unthr_context
     0.00%  python3.10  python3.10            [.] 0x0000000000122877
     0.00%  python3.10  [kernel.kallsyms]     [k] _find_next_bit
     0.00%  python3.10  python3.10            [.] 0x000000000018c041
     0.00%  python3.10  [kernel.kallsyms]     [k] perf_event__id_header_size
     0.00%  python3.10  [kernel.kallsyms]     [k] __bitmap_and
     0.00%  python3.10  [kernel.kallsyms]     [k] _raw_spin_lock_irq
     0.00%  python3.10  python3.10            [.] 0x0000000000164e63
     0.00%  python3.10  python3.10            [.] 0x000000000018d65d
     0.00%  python3.10  python3.10            [.] 0x000000000015232f
     0.00%  python3.10  [kernel.kallsyms]     [k] timekeeping_advance
     0.00%  python3.10  python3.10            [.] 0x0000000000137bbf
     0.00%  python3.10  [kernel.kallsyms]     [k] irq_exit_rcu
     0.00%  :2338193    python3.10            [.] 0x0000000000121613
     0.00%  python3.10  [kernel.kallsyms]     [k] __pagevec_lru_add
     0.00%  :2338193    python3.10            [.] PyObject_RichCompare
     0.00%  python3.10  python3.10            [.] 0x0000000000188e99
     0.00%  python3.10  python3.10            [.] 0x000000000015ef86
     0.00%  python3.10  [kernel.kallsyms]     [k] psi_flags_change
     0.00%  python3.10  python3.10            [.] 0x000000000018bfea
     0.00%  python3.10  [kernel.kallsyms]     [k] sysvec_apic_timer_interrupt
     0.00%  python3.10  python3.10            [.] 0x00000000001d491e
     0.00%  python3.10  [kernel.kallsyms]     [k] hrtimer_active
     0.00%  python3.10  python3.10            [.] 0x000000000018d96b
     0.00%  python3.10  python3.10            [.] 0x000000000018d0e8
     0.00%  python3.10  python3.10            [.] 0x00000000001d48d6
     0.00%  python3.10  [kernel.kallsyms]     [k] tick_sched_handle
     0.00%  python3.10  python3.10            [.] 0x00000000001740af
     0.00%  python3.10  python3.10            [.] _PyType_Lookup
     0.00%  python3.10  [kernel.kallsyms]     [k] ___slab_alloc
     0.00%  python3.10  python3.10            [.] 0x000000000017c3ef
     0.00%  python3.10  [kernel.kallsyms]     [k] __hrtimer_init
     0.00%  python3.10  python3.10            [.] 0x00000000001732ce
     0.00%  python3.10  python3.10            [.] 0x000000000017c38a
     0.00%  python3.10  [kernel.kallsyms]     [k] __mod_lruvec_page_state
     0.00%  python3.10  python3.10            [.] 0x0000000000174293
     0.00%  python3.10  python3.10            [.] 0x0000000000159ac8
     0.00%  python3.10  python3.10            [.] 0x0000000000143628
     0.00%  python3.10  python3.10            [.] 0x0000000000121957
     0.00%  python3.10  [kernel.kallsyms]     [k] native_read_msr
     0.00%  python3.10  python3.10            [.] 0x0000000000174098
     0.00%  python3.10  python3.10            [.] 0x000000000018d0b9
     0.00%  python3.10  python3.10            [.] 0x000000000018d0cf
     0.00%  python3.10  python3.10            [.] 0x00000000002069ad
     0.00%  python3.10  python3.10            [.] 0x0000000000188efb
     0.00%  python3.10  [kernel.kallsyms]     [k] wp_page_copy
     0.00%  python3.10  python3.10            [.] 0x0000000000163085
     0.00%  python3.10  [kernel.kallsyms]     [k] _copy_from_user
     0.00%  python3.10  [kernel.kallsyms]     [k] native_apic_msr_eoi_write
     0.00%  :2338049    python3.10            [.] 0x00000000001215f7
     0.00%  python3.10  python3.10            [.] 0x000000000018d592
     0.00%  python3.10  python3.10            [.] 0x000000000016bf06
     0.00%  python3.10  [kernel.kallsyms]     [k] therm_throt_process
     0.00%  python3.10  python3.10            [.] 0x0000000000152305
     0.00%  python3.10  [kernel.kallsyms]     [k] cpus_share_cache
     0.00%  python3.10  python3.10            [.] 0x000000000017958b
     0.00%  python3.10  [kernel.kallsyms]     [k] __mod_node_page_state
     0.00%  python3.10  python3.10            [.] 0x000000000028e080
     0.00%  python3.10  python3.10            [.] 0x0000000000121740
     0.00%  python3.10  python3.10            [.] 0x0000000000152302
     0.00%  python3.10  python3.10            [.] 0x0000000000122901
     0.00%  :2337763    python3.10            [.] 0x00000000001215a7
     0.00%  python3.10  python3.10            [.] 0x0000000000137a6f
     0.00%  python3.10  python3.10            [.] 0x000000000018d5d8
     0.00%  python3.10  python3.10            [.] 0x000000000017c393
     0.00%  python3.10  python3.10            [.] 0x0000000000137abb
     0.00%  python3.10  python3.10            [.] 0x000000000018d0a8
     0.00%  python3.10  python3.10            [.] 0x000000000018d700
     0.00%  python3.10  ld-linux-x86-64.so.2  [.] _dl_cache_libcmp
     0.00%  python3.10  python3.10            [.] 0x0000000000151ebb
     0.00%  python3.10  python3.10            [.] 0x000000000018c096
     0.00%  python3.10  python3.10            [.] 0x0000000000206913
     0.00%  :2338131    python3.10            [.] 0x00000000001215f2
     0.00%  python3.10  [kernel.kallsyms]     [k] zap_page_range
     0.00%  python3.10  libc.so.6             [.] round_and_return
     0.00%  python3.10  python3.10            [.] 0x000000000017c403
     0.00%  python3.10  python3.10            [.] 0x000000000015c5ec
     0.00%  python3.10  [kernel.kallsyms]     [k] mutex_unlock
     0.00%  python3.10  python3.10            [.] _Py_Dealloc
     0.00%  python3.10  python3.10            [.] 0x000000000012d11d
     0.00%  python3.10  python3.10            [.] 0x000000000018d07c
     0.00%  python3.10  python3.10            [.] 0x000000000015eff0
     0.00%  python3.10  python3.10            [.] 0x0000000000137ab1
     0.00%  python3.10  python3.10            [.] 0x0000000000243810
     0.00%  python3.10  [kernel.kallsyms]     [k] copy_user_enhanced_fast_string
     0.00%  python3.10  [kernel.kallsyms]     [k] alloc_pages_vma
     0.00%  python3.10  [kernel.kallsyms]     [k] update_sg_lb_stats
     0.00%  python3.10  python3.10            [.] 0x0000000000137aa0
     0.00%  python3.10  python3.10            [.] 0x000000000015b557
     0.00%  python3.10  python3.10            [.] 0x000000000018d165
     0.00%  python3.10  python3.10            [.] 0x00000000001740a1
     0.00%  python3.10  python3.10            [.] 0x000000000011ea0c
     0.00%  python3.10  python3.10            [.] 0x000000000015b500
     0.00%  python3.10  [kernel.kallsyms]     [k] dequeue_entity
     0.00%  python3.10  python3.10            [.] 0x000000000015b506
     0.00%  python3.10  python3.10            [.] 0x000000000015b541
     0.00%  python3.10  python3.10            [.] 0x00000000001732de
     0.00%  python3.10  python3.10            [.] 0x00000000001d48e1
     0.00%  python3.10  python3.10            [.] 0x0000000000179592
     0.00%  python3.10  python3.10            [.] 0x00000000001d48d5
     0.00%  python3.10  python3.10            [.] 0x0000000000164480
     0.00%  python3.10  python3.10            [.] 0x00000000001598c4
     0.00%  :2337959    [kernel.kallsyms]     [k] rb_next
     0.00%  python3.10  python3.10            [.] 0x0000000000243819
     0.00%  python3.10  python3.10            [.] 0x0000000000151e66
     0.00%  python3.10  [kernel.kallsyms]     [k] cyc2ns_read_begin
     0.00%  python3.10  python3.10            [.] 0x00000000001225ca
     0.00%  python3.10  python3.10            [.] 0x000000000012d70c
     0.00%  python3.10  python3.10            [.] 0x0000000000137a96
     0.00%  python3.10  python3.10            [.] 0x00000000001598c8
     0.00%  python3.10  python3.10            [.] 0x000000000018d151
     0.00%  python3.10  python3.10            [.] 0x000000000015b562
     0.00%  python3.10  python3.10            [.] 0x0000000000121675
     0.00%  python3.10  python3.10            [.] 0x000000000012d084
     0.00%  python3.10  python3.10            [.] 0x000000000018d740
     0.00%  python3.10  [kernel.kallsyms]     [k] intel_thermal_interrupt
     0.00%  python3.10  python3.10            [.] 0x000000000018d26e
     0.00%  python3.10  [kernel.kallsyms]     [k] lru_cache_add
     0.00%  python3.10  [kernel.kallsyms]     [k] task_fork_fair
     0.00%  python3.10  python3.10            [.] 0x000000000018c0a9
     0.00%  python3.10  python3.10            [.] 0x0000000000121660
     0.00%  python3.10  python3.10            [.] 0x0000000000129eb2
     0.00%  python3.10  python3.10            [.] 0x00000000001d48d4
     0.00%  python3.10  python3.10            [.] 0x000000000018bfef
     0.00%  python3.10  [kernel.kallsyms]     [k] intel_cpuc_prepare
     0.00%  python3.10  [kernel.kallsyms]     [k] perf_event_init_context
     0.00%  python3.10  python3.10            [.] 0x0000000000178690
     0.00%  python3.10  python3.10            [.] 0x000000000015efe1
     0.00%  python3.10  python3.10            [.] 0x00000000001732ee
     0.00%  python3.10  python3.10            [.] 0x0000000000188d97
     0.00%  python3.10  python3.10            [.] 0x00000000001434c6
     0.00%  python3.10  [kernel.kallsyms]     [k] memcg_slab_post_alloc_hook
     0.00%  python3.10  [kernel.kallsyms]     [k] timerqueue_del
     0.00%  python3.10  python3.10            [.] 0x000000000024380b
     0.00%  python3.10  [kernel.kallsyms]     [k] intel_put_event_constraints
     0.00%  python3.10  python3.10            [.] 0x000000000012d0fc
     0.00%  python3.10  python3.10            [.] 0x000000000015b15c
     0.00%  python3.10  python3.10            [.] 0x0000000000137a9c
     0.00%  python3.10  python3.10            [.] 0x00000000001d4902
     0.00%  python3.10  python3.10            [.] 0x00000000001435a2
     0.00%  python3.10  [kernel.kallsyms]     [k] irqentry_enter
     0.00%  python3.10  python3.10            [.] 0x000000000012d1e1
     0.00%  python3.10  [kernel.kallsyms]     [k] hrtimer_init_sleeper
     0.00%  python3.10  python3.10            [.] _PyUnicode_FromId
     0.00%  python3.10  python3.10            [.] 0x00000000002971d0
     0.00%  python3.10  python3.10            [.] 0x0000000000179530
     0.00%  python3.10  python3.10            [.] 0x000000000015b53e
     0.00%  python3.10  python3.10            [.] PyThreadState_Clear
     0.00%  python3.10  python3.10            [.] 0x000000000012b0e0
     0.00%  python3.10  [kernel.kallsyms]     [k] dequeue_task
     0.00%  python3.10  [kernel.kallsyms]     [k] intel_pmu_bts_config
     0.00%  python3.10  [kernel.kallsyms]     [k] ktime_get_with_offset
     0.00%  python3.10  [kernel.kallsyms]     [k] enqueue_hrtimer
     0.00%  python3.10  python3.10            [.] 0x0000000000188d32
     0.00%  python3.10  python3.10            [.] 0x000000000011b365
     0.00%  python3.10  python3.10            [.] 0x000000000012d0f8
     0.00%  python3.10  python3.10            [.] 0x000000000016424f
     0.00%  python3.10  [kernel.kallsyms]     [k] irqentry_exit_to_user_mode
     0.00%  python3.10  [kernel.kallsyms]     [k] get_page_from_freelist
     0.00%  python3.10  python3.10            [.] 0x00000000000e47c1
     0.00%  python3.10  libc.so.6             [.] 0x00000000001a0951
     0.00%  python3.10  [kernel.kallsyms]     [k] find_vma_prev
     0.00%  python3.10  python3.10            [.] 0x0000000000167e17
     0.00%  python3.10  python3.10            [.] 0x0000000000294f96
     0.00%  python3.10  python3.10            [.] 0x000000000014f6eb
     0.00%  python3.10  python3.10            [.] 0x000000000015b56d
     0.00%  python3.10  [kernel.kallsyms]     [k] copy_semundo
     0.00%  python3.10  python3.10            [.] 0x000000000012e0aa
     0.00%  python3.10  python3.10            [.] 0x000000000015e0cd
     0.00%  python3.10  python3.10            [.] 0x000000000018d06c
     0.00%  python3.10  python3.10            [.] 0x0000000000198ea2
     0.00%  python3.10  python3.10            [.] 0x000000000015af65
     0.00%  python3.10  python3.10            [.] 0x0000000000294964
     0.00%  python3.10  libc.so.6             [.] 0x000000000019d96d
     0.00%  python3.10  python3.10            [.] _PyLong_New
     0.00%  python3.10  python3.10            [.] 0x000000000011d524
     0.00%  python3.10  python3.10            [.] 0x0000000000293e58
     0.00%  python3.10  libc.so.6             [.] 0x00000000001a0aca
     0.00%  python3.10  python3.10            [.] 0x0000000000129dae
     0.00%  python3.10  python3.10            [.] 0x0000000000151ee2
     0.00%  python3.10  libcrypto.so.3        [.] 0x000000000017d842
     0.00%  python3.10  libcrypto.so.3        [.] SHA256_Final
     0.00%  python3.10  python3.10            [.] 0x0000000000188dec
     0.00%  python3.10  [kernel.kallsyms]     [k] unmap_single_vma
     0.00%  python3.10  python3.10            [.] 0x000000000020675b
     0.00%  python3.10  libc.so.6             [.] re_compile_internal
     0.00%  python3.10  python3.10            [.] 0x000000000015c5fe
     0.00%  python3.10  python3.10            [.] 0x000000000016a30c
     0.00%  python3.10  libc.so.6             [.] 0x0000000000199f03
     0.00%  python3.10  python3.10            [.] 0x000000000017f8b2
     0.00%  python3.10  python3.10            [.] 0x00000000002b69c0
     0.00%  python3.10  python3.10            [.] 0x0000000000169c69
     0.00%  python3.10  libcrypto.so.3        [.] 0x000000000030816d
     0.00%  python3.10  python3.10            [.] 0x000000000012d53d
     0.00%  python3.10  [kernel.kallsyms]     [k] sched_clock_cpu
     0.00%  python3.10  python3.10            [.] 0x0000000000206c4d
     0.00%  python3.10  python3.10            [.] _PyLong_Format
     0.00%  python3.10  [kernel.kallsyms]     [k] __perf_event__output_id_sample
     0.00%  python3.10  python3.10            [.] 0x000000000011ea00
     0.00%  python3.10  [kernel.kallsyms]     [k] hrtimer_start_range_ns
     0.00%  python3.10  python3.10            [.] PyCallable_Check
     0.00%  python3.10  python3.10            [.] PyNumber_AsSsize_t
     0.00%  python3.10  python3.10            [.] 0x00000000001440f9
     0.00%  python3.10  python3.10            [.] 0x000000000015b56c
     0.00%  python3.10  python3.10            [.] 0x00000000001732c6
     0.00%  python3.10  python3.10            [.] 0x000000000018c0be
     0.00%  python3.10  python3.10            [.] 0x000000000018d19e
     0.00%  python3.10  python3.10            [.] 0x000000000018d757
     0.00%  python3.10  python3.10            [.] 0x00000000001d48fe
     0.00%  python3.10  libc.so.6             [.] 0x0000000000199cf1
     0.00%  python3.10  python3.10            [.] 0x0000000000277440
     0.00%  python3.10  python3.10            [.] 0x0000000000137a6a
     0.00%  python3.10  python3.10            [.] 0x000000000015f00e
     0.00%  python3.10  python3.10            [.] 0x00000000001770b3
     0.00%  python3.10  python3.10            [.] 0x0000000000179536
     0.00%  python3.10  python3.10            [.] 0x000000000018d0c3
     0.00%  python3.10  python3.10            [.] 0x000000000018d59d
