# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 137K of event 'cycles'
# Event count (approx.): 68414781190
#
# Overhead  Command     Shared Object                             Symbol                                        
# ........  ..........  ........................................  ..............................................
#
     0.00%  python3.10  python3.10                                [.] 0x0000000000206c77
     0.00%  python3.10  [kernel.kallsyms]                         [k] hrtimer_active
     0.00%  python3.10  python3.10                                [.] PyObject_IsTrue
     0.00%  python3.10  python3.10                                [.] 0x000000000015e078
     0.00%  python3.10  [kernel.kallsyms]                         [k] __get_user_nocheck_4
     0.00%  python3.10  [kernel.kallsyms]                         [k] __netif_receive_skb_one_core
     0.00%  python3.10  python3.10                                [.] 0x00000000001d48d0
     0.00%  python3.10  [kernel.kallsyms]                         [k] __pagevec_lru_add_fn
     0.00%  python3.10  python3.10                                [.] 0x0000000000137ae4
     0.00%  python3.10  python3.10                                [.] 0x00000000001d490c
     0.00%  python3.10  [kernel.kallsyms]                         [k] free_task
     0.00%  python3.10  [kernel.kallsyms]                         [k] sysvec_call_function_single
     0.00%  python3.10  python3.10                                [.] 0x00000000002b69c6
     0.00%  python3.10  python3.10                                [.] 0x0000000000294993
     0.00%  python3.10  python3.10                                [.] 0x000000000015f00e
     0.00%  python3.10  python3.10                                [.] 0x0000000000243806
     0.00%  python3.10  python3.10                                [.] 0x0000000000137abb
     0.00%  python3.10  [kernel.kallsyms]                         [k] dequeue_task
     0.00%  python3.10  [kernel.kallsyms]                         [k] note_gp_changes
     0.00%  python3.10  libc.so.6                                 [.] str_to_mpn
     0.00%  python3.10  [kernel.kallsyms]                         [k] irq_exit_rcu
     0.00%  python3.10  python3.10                                [.] 0x000000000018d581
     0.00%  python3.10  python3.10                                [.] 0x000000000011d510
     0.00%  python3.10  python3.10                                [.] 0x000000000017c3e3
     0.00%  python3.10  [kernel.kallsyms]                         [k] copy_user_enhanced_fast_string
     0.00%  python3.10  python3.10                                [.] 0x0000000000294f47
     0.00%  python3.10  [kernel.kallsyms]                         [k] perf_event__header_size
     0.00%  python3.10  [kernel.kallsyms]                         [k] perf_output_end
     0.00%  python3.10  python3.10                                [.] _PyUnicode_FromId
     0.00%  python3.10  [kernel.kallsyms]                         [k] intel_put_event_constraints
     0.00%  python3.10  python3.10                                [.] 0x000000000012cff3
     0.00%  python3.10  [kernel.kallsyms]                         [k] put_task_stack
     0.00%  python3.10  python3.10                                [.] 0x00000000001d4955
     0.00%  python3.10  python3.10                                [.] 0x000000000015e06d
     0.00%  python3.10  python3.10                                [.] 0x0000000000167e17
     0.00%  python3.10  python3.10                                [.] 0x00000000001795e5
     0.00%  python3.10  [kernel.kallsyms]                         [k] intel_thermal_interrupt
     0.00%  python3.10  [kernel.kallsyms]                         [k] do_user_addr_fault
     0.00%  python3.10  python3.10                                [.] 0x000000000029499b
     0.00%  python3.10  python3.10                                [.] 0x0000000000121daa
     0.00%  python3.10  python3.10                                [.] 0x0000000000137c02
     0.00%  python3.10  python3.10                                [.] 0x00000000001598c0
     0.00%  python3.10  python3.10                                [.] 0x000000000018c091
     0.00%  python3.10  python3.10                                [.] 0x000000000018d15e
     0.00%  python3.10  python3.10                                [.] 0x0000000000179584
     0.00%  python3.10  python3.10                                [.] 0x000000000027760a
     0.00%  python3.10  python3.10                                [.] 0x000000000018d59d
     0.00%  python3.10  python3.10                                [.] _PyObject_FastCallDictTstate
     0.00%  python3.10  python3.10                                [.] 0x00000000002cfec4
     0.00%  python3.10  libc.so.6                                 [.] __strstr_sse2_unaligned
     0.00%  python3.10  python3.10                                [.] 0x000000000018c028
     0.00%  python3.10  [kernel.kallsyms]                         [k] perf_swevent_init
     0.00%  python3.10  [kernel.kallsyms]                         [k] obj_cgroup_charge_pages
     0.00%  python3.10  python3.10                                [.] 0x0000000000128e3c
     0.00%  python3.10  python3.10                                [.] 0x0000000000137bc7
     0.00%  python3.10  python3.10                                [.] 0x00000000001d48f3
     0.00%  python3.10  python3.10                                [.] 0x00000000001d4947
     0.00%  python3.10  python3.10                                [.] 0x00000000001770ba
     0.00%  python3.10  python3.10                                [.] 0x0000000000129e6f
     0.00%  python3.10  python3.10                                [.] 0x0000000000137bfc
     0.00%  python3.10  python3.10                                [.] 0x0000000000179536
     0.00%  python3.10  [kernel.kallsyms]                         [k] x86_pmu_enable
     0.00%  python3.10  python3.10                                [.] 0x000000000015b54b
     0.00%  python3.10  python3.10                                [.] 0x0000000000152260
     0.00%  python3.10  python3.10                                [.] 0x0000000000152275
     0.00%  python3.10  _hashlib.cpython-310-x86_64-linux-gnu.so  [.] 0x0000000000006ecb
     0.00%  python3.10  _hashlib.cpython-310-x86_64-linux-gnu.so  [.] 0x00000000000073a0
     0.00%  python3.10  python3.10                                [.] PyErr_Format
     0.00%  python3.10  python3.10                                [.] PySequence_List
     0.00%  python3.10  python3.10                                [.] 0x0000000000129e8e
     0.00%  python3.10  python3.10                                [.] 0x00000000001566c5
     0.00%  python3.10  python3.10                                [.] 0x0000000000163fb8
     0.00%  python3.10  python3.10                                [.] 0x000000000018d22d
     0.00%  python3.10  python3.10                                [.] 0x000000000018d52e
     0.00%  python3.10  python3.10                                [.] 0x000000000018d64f
     0.00%  python3.10  python3.10                                [.] 0x000000000020bf5c
     0.00%  python3.10  python3.10                                [.] 0x0000000000235416
     0.00%  python3.10  python3.10                                [.] 0x0000000000129eb7
     0.00%  python3.10  python3.10                                [.] 0x000000000020beb4
     0.00%  python3.10  python3.10                                [.] 0x0000000000243800
     0.00%  python3.10  [kernel.kallsyms]                         [k] entry_SYSCALL_64_safe_stack
     0.00%  python3.10  python3.10                                [.] 0x0000000000122930
     0.00%  python3.10  python3.10                                [.] 0x0000000000206c54
     0.00%  python3.10  python3.10                                [.] PyUnicode_Format
     0.00%  python3.10  python3.10                                [.] 0x0000000000188e9f
     0.00%  python3.10  python3.10                                [.] 0x000000000016ac33
     0.00%  python3.10  python3.10                                [.] 0x000000000012d7ad
     0.00%  python3.10  [kernel.kallsyms]                         [k] intel_get_event_constraints
     0.00%  python3.10  python3.10                                [.] 0x000000000006f210
     0.00%  python3.10  libc.so.6                                 [.] 0x00000000001a0a07
     0.00%  python3.10  python3.10                                [.] 0x0000000000188dbf
     0.00%  python3.10  python3.10                                [.] 0x000000000020691d
     0.00%  python3.10  python3.10                                [.] 0x000000000012d0fc
     0.00%  python3.10  python3.10                                [.] 0x0000000000188ed8
     0.00%  python3.10  python3.10                                [.] 0x00000000002942bc
     0.00%  python3.10  python3.10                                [.] 0x00000000001644c7
