# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 121K of event 'cycles'
# Event count (approx.): 45536139830
#
# Overhead  Command     Shared Object                             Symbol                                      
# ........  ..........  ........................................  ............................................
#
     0.00%  python3.10  [kernel.kallsyms]     [k] __task_rq_lock
     0.00%  python3.10  libc.so.6             [.] 0x00000000001a11a9
     0.00%  python3.10  [kernel.kallsyms]     [k] idr_get_free
     0.00%  python3.10  [kernel.kallsyms]     [k] task_clock_event_add
     0.00%  python3.10  python3.10            [.] 0x0000000000129ceb
     0.00%  python3.10  python3.10            [.] 0x0000000000233c30
     0.00%  python3.10  [kernel.kallsyms]     [k] rebalance_domains
     0.00%  python3.10  python3.10            [.] 0x00000000001225e0
     0.00%  python3.10  python3.10            [.] 0x000000000016a2c2
     0.00%  python3.10  python3.10            [.] 0x0000000000172ac9
     0.00%  python3.10  python3.10            [.] 0x000000000023eb42
     0.00%  python3.10  python3.10            [.] 0x00000000001770ba
     0.00%  python3.10  python3.10            [.] 0x000000000018d75f
     0.00%  python3.10  python3.10            [.] 0x000000000015efc7
     0.00%  python3.10  python3.10            [.] 0x000000000012193f
     0.00%  python3.10  python3.10            [.] 0x000000000012d0c8
     0.00%  python3.10  python3.10            [.] 0x00000000001522e3
     0.00%  python3.10  python3.10            [.] 0x000000000028660d
     0.00%  python3.10  [kernel.kallsyms]     [k] __perf_event_task_sched_out
     0.00%  python3.10  [kernel.kallsyms]     [k] perf_event_context_sched_out
     0.00%  python3.10  [kernel.kallsyms]     [k] unlock_page_memcg
     0.00%  python3.10  libc.so.6             [.] __strchr_sse2
     0.00%  python3.10  libc.so.6             [.] 0x00000000001a0a00
     0.00%  python3.10  python3.10            [.] PyObject_GetItem
     0.00%  python3.10  python3.10            [.] 0x00000000001225c6
     0.00%  python3.10  python3.10            [.] 0x000000000016659c
     0.00%  python3.10  python3.10            [.] 0x00000000001776ee
     0.00%  python3.10  [kernel.kallsyms]     [k] alloc_perf_context
     0.00%  python3.10  python3.10            [.] PyObject_Call
     0.00%  python3.10  python3.10            [.] 0x0000000000165f01
     0.00%  python3.10  libc.so.6             [.] send_vc
     0.00%  python3.10  libc.so.6             [.] 0x00000000001a1108
     0.00%  python3.10  python3.10            [.] 0x0000000000129e1e
     0.00%  python3.10  python3.10            [.] 0x000000000012dd40
     0.00%  python3.10  python3.10            [.] 0x000000000015233d
     0.00%  python3.10  python3.10            [.] 0x000000000015e116
     0.00%  python3.10  python3.10            [.] 0x00000000001630b9
     0.00%  python3.10  python3.10            [.] 0x00000000001598c4
     0.00%  python3.10  python3.10            [.] 0x00000000001771ec
     0.00%  python3.10  python3.10            [.] 0x00000000001771e5
     0.00%  python3.10  python3.10            [.] 0x000000000015e0b3
     0.00%  python3.10  python3.10            [.] 0x000000000018d641
     0.00%  python3.10  [kernel.kallsyms]     [k] perf_event_sched_in
     0.00%  python3.10  [kernel.kallsyms]     [k] mem_cgroup_update_lru_size
     0.00%  python3.10  [kernel.kallsyms]     [k] ttwu_queue_wakelist
     0.00%  python3.10  [kernel.kallsyms]     [k] cgroup_can_fork
     0.00%  python3.10  python3.10            [.] 0x000000000011b2f6
     0.00%  python3.10  python3.10            [.] 0x0000000000121bc8
     0.00%  python3.10  python3.10            [.] 0x00000000001522f3
     0.00%  python3.10  python3.10            [.] 0x0000000000164e69
     0.00%  python3.10  python3.10            [.] 0x0000000000172ab7
     0.00%  python3.10  python3.10            [.] 0x000000000012d0c5
     0.00%  python3.10  [kernel.kallsyms]     [k] __unqueue_futex
     0.00%  python3.10  [kernel.kallsyms]     [k] exc_page_fault
     0.00%  python3.10  libc.so.6             [.] __strrchr_sse2
     0.00%  python3.10  python3.10            [.] PyObject_RichCompare
     0.00%  python3.10  python3.10            [.] 0x000000000015d888
     0.00%  python3.10  python3.10            [.] 0x000000000028b804
     0.00%  python3.10  python3.10            [.] 0x0000000000294f10
     0.00%  python3.10  [kernel.kallsyms]     [k] dup_task_struct
     0.00%  python3.10  python3.10            [.] PyArg_ParseTupleAndKeywords
     0.00%  python3.10  python3.10            [.] 0x00000000001435a2
     0.00%  python3.10  python3.10            [.] 0x0000000000152302
     0.00%  python3.10  libc.so.6             [.] __memmove_sse2_unaligned_erms
     0.00%  python3.10  [kernel.kallsyms]     [k] task_change_group_fair
     0.00%  python3.10  python3.10            [.] 0x000000000018d280
     0.00%  python3.10  python3.10            [.] 0x000000000012d5c8
     0.00%  python3.10  [kernel.kallsyms]     [k] cgroup_css_set_fork
     0.00%  python3.10  python3.10            [.] 0x000000000015e090
     0.00%  python3.10  python3.10            [.] 0x0000000000169c24
     0.00%  python3.10  python3.10            [.] _PyType_Lookup
     0.00%  python3.10  python3.10            [.] 0x0000000000188ff0
     0.00%  python3.10  python3.10            [.] 0x000000000015d6fb
     0.00%  python3.10  [kernel.kallsyms]     [k] calc_timer_values
     0.00%  python3.10  python3.10            [.] 0x0000000000172970
     0.00%  :1991006    python3.10            [.] 0x0000000000121596
     0.00%  python3.10  [kernel.kallsyms]     [k] __perf_event_header__init_id
     0.00%  python3.10  [kernel.kallsyms]     [k] __radix_tree_replace
     0.00%  python3.10  [kernel.kallsyms]     [k] perf_output_begin
     0.00%  python3.10  python3.10            [.] 0x0000000000070324
     0.00%  python3.10  python3.10            [.] 0x0000000000121f70
     0.00%  python3.10  python3.10            [.] 0x0000000000129c37
     0.00%  python3.10  python3.10            [.] 0x0000000000129de8
     0.00%  python3.10  python3.10            [.] 0x000000000016424f
     0.00%  python3.10  python3.10            [.] 0x0000000000164de6
     0.00%  python3.10  python3.10            [.] PyThread_acquire_lock_timed
     0.00%  python3.10  python3.10            [.] 0x0000000000122601
     0.00%  python3.10  python3.10            [.] 0x0000000000129efe
     0.00%  python3.10  [kernel.kallsyms]     [k] attach_entity_cfs_rq
     0.00%  python3.10  [kernel.kallsyms]     [k] insert_vmap_area.constprop.0
     0.00%  python3.10  [kernel.kallsyms]     [k] memcpy_erms
     0.00%  python3.10  python3.10            [.] 0x0000000000137b58
     0.00%  python3.10  python3.10            [.] 0x00000000001522c4
     0.00%  python3.10  python3.10            [.] 0x0000000000162fe7
     0.00%  python3.10  python3.10            [.] 0x000000000016a5a8
     0.00%  python3.10  python3.10            [.] 0x000000000016bf48
     0.00%  python3.10  python3.10            [.] 0x000000000011ea03
     0.00%  python3.10  python3.10            [.] 0x000000000012d757
     0.00%  python3.10  [kernel.kallsyms]     [k] get_obj_cgroup_from_current
     0.00%  python3.10  [vdso]                [.] 0x00000000000007f7
     0.00%  python3.10  python3.10            [.] 0x000000000011ea1d
     0.00%  python3.10  python3.10            [.] 0x000000000012d280
     0.00%  python3.10  python3.10            [.] 0x000000000015e09b
     0.00%  python3.10  [kernel.kallsyms]     [k] down_read_trylock
     0.00%  python3.10  [kernel.kallsyms]     [k] plist_add
     0.00%  python3.10  libc.so.6             [.] 0x00000000001a094d
     0.00%  python3.10  python3.10            [.] 0x0000000000129ec6
     0.00%  python3.10  python3.10            [.] 0x000000000016ac33
     0.00%  python3.10  python3.10            [.] 0x00000000001776e0
     0.00%  python3.10  python3.10            [.] 0x000000000018d10c
     0.00%  python3.10  [vdso]                [.] 0x00000000000006e8
     0.00%  python3.10  python3.10            [.] 0x000000000015effa
     0.00%  python3.10  python3.10            [.] 0x000000000015f000
     0.00%  python3.10  python3.10            [.] PyFunction_NewWithQualName
     0.00%  python3.10  python3.10            [.] 0x0000000000143c66
     0.00%  python3.10  python3.10            [.] 0x00000000001775b8
     0.00%  python3.10  python3.10            [.] 0x000000000012d139
     0.00%  python3.10  python3.10            [.] 0x0000000000167da0
     0.00%  python3.10  python3.10            [.] 0x000000000012e078
     0.00%  python3.10  [kernel.kallsyms]     [k] do_wp_page
     0.00%  python3.10  python3.10            [.] 0x000000000018dcbd
     0.00%  python3.10  [kernel.kallsyms]     [k] rmqueue
     0.00%  python3.10  python3.10            [.] 0x0000000000188e99
     0.00%  python3.10  python3.10            [.] 0x0000000000293d40
     0.00%  python3.10  python3.10            [.] 0x0000000000131100
     0.00%  python3.10  python3.10            [.] 0x0000000000143c88
     0.00%  python3.10  python3.10            [.] 0x000000000012d6c6
     0.00%  python3.10  python3.10            [.] 0x000000000015b16f
     0.00%  python3.10  python3.10            [.] 0x0000000000188dd7
     0.00%  :1991154    python3.10            [.] 0x0000000000121730
     0.00%  python3.10  python3.10            [.] 0x00000000001d490c
     0.00%  python3.10  python3.10            [.] PyMember_SetOne
     0.00%  python3.10  python3.10            [.] 0x00000000001d48e8
     0.00%  python3.10  [kernel.kallsyms]     [k] ptep_clear_flush
     0.00%  python3.10  python3.10            [.] 0x000000000006ed20
     0.00%  python3.10  python3.10            [.] 0x000000000012a214
     0.00%  python3.10  python3.10            [.] 0x0000000000129e93
     0.00%  python3.10  [kernel.kallsyms]     [k] __vmalloc_area_node.constprop.0
     0.00%  python3.10  python3.10            [.] _PyErr_SetObject
     0.00%  python3.10  python3.10            [.] 0x000000000011b491
     0.00%  python3.10  python3.10            [.] 0x000000000012b30f
     0.00%  python3.10  python3.10            [.] 0x0000000000137b2f
     0.00%  python3.10  python3.10            [.] 0x0000000000143591
     0.00%  python3.10  python3.10            [.] 0x0000000000150915
     0.00%  python3.10  python3.10            [.] 0x000000000012bd50
     0.00%  python3.10  [kernel.kallsyms]     [k] __perf_event__output_id_sample
     0.00%  python3.10  [kernel.kallsyms]     [k] arch_dup_task_struct
     0.00%  python3.10  [kernel.kallsyms]     [k] futex_wait_setup
     0.00%  python3.10  [kernel.kallsyms]     [k] x86_pmu_filter_match
     0.00%  python3.10  python3.10            [.] 0x000000000011d4fc
     0.00%  python3.10  python3.10            [.] 0x000000000011e943
     0.00%  python3.10  python3.10            [.] 0x000000000015d352
     0.00%  python3.10  python3.10            [.] 0x000000000012bd8b
     0.00%  python3.10  python3.10            [.] 0x000000000017723b
     0.00%  python3.10  [kernel.kallsyms]     [k] perf_pmu_nop_void
     0.00%  python3.10  python3.10            [.] 0x000000000017611a
     0.00%  python3.10  python3.10            [.] _PyLong_Format
     0.00%  :1991099    python3.10            [.] 0x00000000001215ab
     0.00%  python3.10  [kernel.kallsyms]     [k] setup_object.isra.0
     0.00%  python3.10  python3.10            [.] 0x0000000000143407
     0.00%  python3.10  python3.10            [.] 0x0000000000235421
     0.00%  python3.10  python3.10            [.] 0x0000000000129f2f
     0.00%  :1991154    python3.10            [.] 0x00000000001215c4
     0.00%  python3.10  python3.10            [.] 0x0000000000151ea5
     0.00%  python3.10  python3.10            [.] PyTuple_New
     0.00%  python3.10  python3.10            [.] 0x00000000001641c8
     0.00%  python3.10  python3.10            [.] 0x000000000012e070
     0.00%  python3.10  libc.so.6             [.] 0x00000000001a0944
     0.00%  python3.10  python3.10            [.] 0x000000000016ac52
     0.00%  python3.10  [kernel.kallsyms]     [k] mem_cgroup_handle_over_high
     0.00%  python3.10  python3.10            [.] 0x000000000018d0bf
     0.00%  python3.10  python3.10            [.] 0x00000000002773de
     0.00%  python3.10  python3.10            [.] 0x000000000020bf5c
     0.00%  python3.10  [kernel.kallsyms]     [k] zap_page_range
     0.00%  python3.10  [kernel.kallsyms]     [k] set_next_buddy
     0.00%  python3.10  python3.10            [.] 0x000000000017c384
     0.00%  python3.10  python3.10            [.] 0x000000000018d59d
     0.00%  python3.10  python3.10            [.] 0x0000000000151fee
     0.00%  python3.10  python3.10            [.] 0x000000000028aaf6
     0.00%  python3.10  python3.10            [.] 0x000000000017f872
     0.00%  python3.10  [kernel.kallsyms]     [k] perf_event_exit_task
     0.00%  python3.10  python3.10            [.] 0x0000000000151d80
     0.00%  python3.10  python3.10            [.] 0x0000000000293d67
     0.00%  python3.10  python3.10            [.] _Py_Dealloc
     0.00%  python3.10  python3.10            [.] 0x0000000000188e69
     0.00%  python3.10  python3.10            [.] 0x000000000015c5e7
     0.00%  python3.10  python3.10            [.] 0x000000000012a040
     0.00%  python3.10  python3.10            [.] 0x0000000000175d13
     0.00%  python3.10  python3.10            [.] 0x0000000000122901
     0.00%  python3.10  python3.10            [.] 0x00000000001598c8
     0.00%  python3.10  python3.10            [.] 0x00000000002d9ea0
     0.00%  python3.10  python3.10            [.] 0x000000000029429f
     0.00%  python3.10  python3.10            [.] 0x00000000001522e8
     0.00%  python3.10  python3.10            [.] 0x0000000000294ffe
     0.00%  python3.10  [kernel.kallsyms]     [k] __intel_pmu_enable_all.constprop.0
     0.00%  python3.10  python3.10            [.] 0x000000000016ac5d
     0.00%  python3.10  [kernel.kallsyms]     [k] __slab_free
     0.00%  python3.10  python3.10            [.] 0x0000000000137c02
     0.00%  python3.10  python3.10            [.] 0x0000000000159960
     0.00%  python3.10  python3.10            [.] 0x0000000000175dfa
     0.00%  python3.10  [kernel.kallsyms]     [k] __hrtimer_start_range_ns
     0.00%  python3.10  [kernel.kallsyms]     [k] can_migrate_task
     0.00%  python3.10  [kernel.kallsyms]     [k] sched_clock
     0.00%  python3.10  [kernel.kallsyms]     [k] __softirqentry_text_start
     0.00%  python3.10  [kernel.kallsyms]     [k] irqentry_exit_to_user_mode
     0.00%  python3.10  python3.10            [.] 0x000000000018c0b7
     0.00%  python3.10  [kernel.kallsyms]     [k] exit_creds
     0.00%  python3.10  python3.10            [.] 0x0000000000137b4c
     0.00%  python3.10  [kernel.kallsyms]     [k] memcg_check_events
     0.00%  python3.10  [kernel.kallsyms]     [k] __hrtimer_next_event_base
     0.00%  python3.10  python3.10            [.] 0x000000000018c0be
     0.00%  python3.10  python3.10            [.] 0x00000000002773d5
     0.00%  python3.10  python3.10            [.] 0x0000000000206c5f
     0.00%  python3.10  [kernel.kallsyms]     [k] tcp_ack
     0.00%  python3.10  python3.10            [.] 0x00000000001d491e
     0.00%  python3.10  [kernel.kallsyms]     [k] rcu_segcblist_pend_cbs
     0.00%  python3.10  [kernel.kallsyms]     [k] arch_local_save_flags
     0.00%  python3.10  python3.10            [.] 0x0000000000188d4e
     0.00%  python3.10  [kernel.kallsyms]     [k] bpf_task_storage_free
     0.00%  python3.10  [kernel.kallsyms]     [k] ftrace_graph_exit_task
     0.00%  python3.10  [kernel.kallsyms]     [k] yama_task_free
     0.00%  python3.10  [kernel.kallsyms]     [k] perf_lock_task_context
     0.00%  python3.10  python3.10            [.] 0x0000000000206c4d
     0.00%  python3.10  [kernel.kallsyms]     [k] kmem_cache_free
     0.00%  python3.10  python3.10            [.] 0x00000000000e47b6
     0.00%  python3.10  python3.10            [.] 0x000000000015b504
     0.00%  python3.10  [kernel.kallsyms]     [k] __run_timers.part.0
     0.00%  python3.10  [kernel.kallsyms]     [k] mod_objcg_state
     0.00%  python3.10  libcrypto.so.3        [.] EVP_MD_CTX_free
